"PARAMETER_KEY","Result","NAME","ABBREVIATION","Name.full","SAMPLE_DATE","SAMPLE_TIME","STATION_KEY","LOCATION_DESCRIPTION","SAMPLE_MATRIX","METHOD_DETECTION_LIMIT","METHOD_REPORTING_LIMIT","QA_QC_TYPE","STATUS","UNIT","SUBPROJECT_NAME","Result_clean"
5195,"111.1","Conductivity","Field","FieldConductivity",2008-10-30,1899-12-30 15:00:00,36216,"Benson Cr at Benson Cr Rd Bridge (Tenmile)","Surface water",NA,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","111.1"
5195,"89.3","Conductivity","Field","FieldConductivity",2009-05-22,1899-12-30 14:00:00,36216,"Benson Cr at Benson Cr Rd Bridge (Tenmile)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","89.3"
5195,"95.9","Conductivity","Field","FieldConductivity",2009-06-30,1899-12-30 15:00:00,36216,"Benson Cr at Benson Cr Rd Bridge (Tenmile)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","95.9"
5195,"115","Conductivity","Field","FieldConductivity",2009-07-30,1899-12-30 16:00:00,36216,"Benson Cr at Benson Cr Rd Bridge (Tenmile)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","115"
5195,"117.9","Conductivity","Field","FieldConductivity",2009-08-26,1899-12-30 15:45:00,36216,"Benson Cr at Benson Cr Rd Bridge (Tenmile)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","117.9"
5195,"99","Conductivity","Field","FieldConductivity",2009-10-23,1899-12-30 15:45:00,36216,"Benson Cr at Benson Cr Rd Bridge (Tenmile)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","99"
5195,"67.5","Conductivity","Field","FieldConductivity",2005-12-27,1899-12-30 09:31:00,36217,"Blacks Creek Delta (Tenmile)","Surface water",1,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","OWEB Volunteer Monitoring","67.5"
5195,"67.4","Conductivity","Field","FieldConductivity",2005-12-27,1899-12-30 09:31:00,36217,"Blacks Creek Delta (Tenmile)","Surface water",1,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","OWEB Volunteer Monitoring","67.4"
5195,"66","Conductivity","Field","FieldConductivity",2005-12-28,1899-12-30 14:10:00,36217,"Blacks Creek Delta (Tenmile)","Surface water",1,1,"Sample","A","µmhos/cm @ 25° C","OWEB Volunteer Monitoring","66"
5195,"65.4","Conductivity","Field","FieldConductivity",2005-12-29,1899-12-30 09:31:00,36217,"Blacks Creek Delta (Tenmile)","Surface water",1,1,"Sample","A","µmhos/cm @ 25° C","OWEB Volunteer Monitoring","65.4"
5195,"69.3","Conductivity","Field","FieldConductivity",2005-12-30,1899-12-30 15:57:00,36217,"Blacks Creek Delta (Tenmile)","Surface water",1,1,"Sample","A","µmhos/cm @ 25° C","OWEB Volunteer Monitoring","69.3"
5195,"172","Conductivity","Field","FieldConductivity",2010-05-19,1899-12-30 16:29:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample - Field Primary","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","172"
5229,"0.1","Salinity","Field","FieldSalinity",2010-05-19,1899-12-30 16:29:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Primary","A+","ppth","Ocean Beach Bacteria","0.1"
5195,"172","Conductivity","Field","FieldConductivity",2010-05-19,1899-12-30 16:30:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample - Field Duplicate","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","172"
5229,"0.1","Salinity","Field","FieldSalinity",2010-05-19,1899-12-30 16:30:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Duplicate","A+","ppth","Ocean Beach Bacteria","0.1"
5195,"58","Conductivity","Field","FieldConductivity",2010-06-09,1899-12-30 16:13:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","58"
5229,"<0.1","Salinity","Field","FieldSalinity",2010-06-09,1899-12-30 16:13:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample","A+","ppth","Ocean Beach Bacteria","0.1"
5195,"186","Conductivity","Field","FieldConductivity",2010-06-23,1899-12-30 15:59:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","186"
5229,"0.1","Salinity","Field","FieldSalinity",2010-06-23,1899-12-30 15:59:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample","A+","ppth","Ocean Beach Bacteria","0.1"
5195,"1556","Conductivity","Field","FieldConductivity",2010-07-14,1899-12-30 16:54:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample - Field Primary","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","1556"
5229,"0.8","Salinity","Field","FieldSalinity",2010-07-14,1899-12-30 16:54:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Primary","A+","ppth","Ocean Beach Bacteria","0.8"
5195,"1556","Conductivity","Field","FieldConductivity",2010-07-14,1899-12-30 16:55:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample - Field Duplicate","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","1556"
5229,"0.8","Salinity","Field","FieldSalinity",2010-07-14,1899-12-30 16:55:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Duplicate","A+","ppth","Ocean Beach Bacteria","0.8"
5195,"2530","Conductivity","Field","FieldConductivity",2010-07-28,1899-12-30 16:06:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample - Field Primary","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","2530"
5229,"1.3","Salinity","Field","FieldSalinity",2010-07-28,1899-12-30 16:06:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Primary","A+","ppth","Ocean Beach Bacteria","1.3"
5195,"2530","Conductivity","Field","FieldConductivity",2010-07-28,1899-12-30 16:07:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample - Field Duplicate","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","2530"
5229,"1.3","Salinity","Field","FieldSalinity",2010-07-28,1899-12-30 16:07:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Duplicate","A+","ppth","Ocean Beach Bacteria","1.3"
5229,"2.8","Salinity","Field","FieldSalinity",2010-08-11,1899-12-30 17:10:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Primary","A+","ppth","Ocean Beach Bacteria","2.8"
5229,"2.8","Salinity","Field","FieldSalinity",2010-08-11,1899-12-30 17:12:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Duplicate","A+","ppth","Ocean Beach Bacteria","2.8"
5229,"3.1","Salinity","Field","FieldSalinity",2010-08-25,1899-12-30 17:13:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Primary","A+","ppth","Ocean Beach Bacteria","3.1"
5229,"3.1","Salinity","Field","FieldSalinity",2010-08-25,1899-12-30 17:14:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Duplicate","A+","ppth","Ocean Beach Bacteria","3.1"
5195,"12800","Conductivity","Field","FieldConductivity",2010-09-21,1899-12-30 15:30:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","12800"
5229,"7.6","Salinity","Field","FieldSalinity",2010-09-21,1899-12-30 15:30:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Surface water",NA,0.1,"Sample","A+","ppth","TMDL Development - Coquille","7.6"
5195,"4810","Conductivity",NA,NA,2010-09-21,1899-12-30 08:45:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Surface water",NA,1,"Sample - Field Primary","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","4810"
5195,"4780","Conductivity",NA,NA,2010-09-21,1899-12-30 08:46:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Surface water",NA,1,"Sample - Field Duplicate","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","4780"
5195,"17880","Conductivity","Field","FieldConductivity",2010-09-22,1899-12-30 15:20:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","17880"
5195,"7800","Conductivity","Field","FieldConductivity",2010-09-22,1899-12-30 09:20:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","7800"
5229,"4.3","Salinity","Field","FieldSalinity",2010-09-22,1899-12-30 09:20:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Surface water",NA,0.1,"Sample","A+","ppth","TMDL Development - Coquille","4.3"
5195,"22850","Conductivity","Field","FieldConductivity",2010-09-23,1899-12-30 15:40:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","22850"
5195,"11220","Conductivity","Field","FieldConductivity",2010-09-23,1899-12-30 09:40:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","11220"
5229,"1.2","Salinity","Field","FieldSalinity",2011-06-22,1899-12-30 20:19:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample","A+","ppth","Ocean Beach Bacteria","1.2"
5195,"2267","Conductivity","Field","FieldConductivity",2011-06-22,1899-12-30 20:19:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","2267"
5229,"2.2","Salinity","Field","FieldSalinity",2011-07-13,1899-12-30 17:54:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Primary","A+","ppth","Ocean Beach Bacteria","2.2"
5195,"4175","Conductivity","Field","FieldConductivity",2011-07-13,1899-12-30 17:54:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample - Field Primary","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","4175"
5229,"2.2","Salinity","Field","FieldSalinity",2011-07-13,1899-12-30 17:55:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Duplicate","A+","ppth","Ocean Beach Bacteria","2.2"
5195,"4175","Conductivity","Field","FieldConductivity",2011-07-13,1899-12-30 17:55:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample - Field Duplicate","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","4175"
5229,"0.2","Salinity","Field","FieldSalinity",2011-08-31,1899-12-30 16:36:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Primary","A+","ppth","Ocean Beach Bacteria","0.2"
5195,"418","Conductivity","Field","FieldConductivity",2011-08-31,1899-12-30 16:36:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample - Field Primary","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","418"
5229,"0.2","Salinity","Field","FieldSalinity",2011-08-31,1899-12-30 16:37:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,0.1,"Sample - Field Duplicate","A+","ppth","Ocean Beach Bacteria","0.2"
5195,"418","Conductivity","Field","FieldConductivity",2011-08-31,1899-12-30 16:37:00,36228,"Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Bay/Estuary/Ocean",1,1,"Sample - Field Duplicate","A+","µmhos/cm @ 25° C","Ocean Beach Bacteria","418"
5195,"202","Conductivity","Field","FieldConductivity",2011-08-09,1899-12-30 11:50:00,36247,"Yellow Creek at Mouth","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","202"
5195,"209","Conductivity","Field","FieldConductivity",2011-08-10,1899-12-30 09:07:00,36247,"Yellow Creek at Mouth","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","209"
5195,"212","Conductivity","Field","FieldConductivity",2011-08-11,1899-12-30 09:21:00,36247,"Yellow Creek at Mouth","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","212"
5195,"201","Conductivity","Field","FieldConductivity",2011-08-09,1899-12-30 09:52:00,36250,"Woodward Creek at Gant Creek Road","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","201"
5195,"209","Conductivity","Field","FieldConductivity",2011-08-10,1899-12-30 09:48:00,36250,"Woodward Creek at Gant Creek Road","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","209"
5195,"212","Conductivity","Field","FieldConductivity",2011-08-11,1899-12-30 10:04:00,36250,"Woodward Creek at Gant Creek Road","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","212"
5195,"111","Conductivity","Field","FieldConductivity",2011-08-09,1899-12-30 09:50:00,36253,"South Fork Coquille River at RM. 21.7","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","111"
5195,"113","Conductivity","Field","FieldConductivity",2011-08-10,1899-12-30 10:50:00,36253,"South Fork Coquille River at RM. 21.7","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","113"
5195,"113","Conductivity","Field","FieldConductivity",2011-08-10,1899-12-30 14:10:00,36253,"South Fork Coquille River at RM. 21.7","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","113"
5195,"115","Conductivity","Field","FieldConductivity",2011-08-11,1899-12-30 10:10:00,36253,"South Fork Coquille River at RM. 21.7","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","115"
5195,"114","Conductivity","Field","FieldConductivity",2011-08-11,1899-12-30 13:00:00,36253,"South Fork Coquille River at RM. 21.7","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","114"
5195,"69","Conductivity","Field","FieldConductivity",2010-06-08,1899-12-30 14:22:00,36256,"City of Lincoln City Intake","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","Drinking Water Source Monitoring","69"
5195,"90","Conductivity","Field","FieldConductivity",2010-07-28,1899-12-30 12:30:00,36256,"City of Lincoln City Intake","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","Arch Cape Drinking Water Protection Monitoring","90"
5195,"61","Conductivity","Field","FieldConductivity",2010-08-24,1899-12-30 12:30:00,36299,"Siletz River, 100 ft U/S of Siletz STP outfall","Surface water",1,1,"Sample - Field Primary","A+","µmhos/cm @ 25° C","NPDES Domestic General Technical Assistance","61"
5195,"61","Conductivity","Field","FieldConductivity",2010-08-24,1899-12-30 12:31:00,36299,"Siletz River, 100 ft U/S of Siletz STP outfall","Surface water",1,1,"Sample - Field Duplicate","A+","µmhos/cm @ 25° C","NPDES Domestic General Technical Assistance","61"
5195,"99","Conductivity","Field","FieldConductivity",2010-09-21,1899-12-30 08:55:00,36314,"City of Port Orford Intake PWS# 4100670 Hubbard Creek","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","Drinking Water Source Monitoring","99"
5195,"89","Conductivity","Field","FieldConductivity",2010-09-21,1899-12-30 11:50:00,36315,"City of Reedsport Intake PWS# 4100699 Clear Lake","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","Drinking Water Source Monitoring","89"
5195,"178","Conductivity","Field","FieldConductivity",2011-08-09,1899-12-30 10:43:00,36344,"Baker Creek at mouth","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","178"
5195,"180","Conductivity","Field","FieldConductivity",2011-08-10,1899-12-30 10:31:00,36344,"Baker Creek at mouth","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","180"
5195,"180","Conductivity","Field","FieldConductivity",2011-08-11,1899-12-30 10:35:00,36344,"Baker Creek at mouth","Surface water",1,1,"Sample","A+","µmhos/cm @ 25° C","TMDL Development - Coquille","180"
5195,"63","Conductivity","Field","FieldConductivity",2010-11-17,1899-12-30 11:25:00,36346,"Nehalem River, 50 feet US of Vernonia outfall","Surface water",1,1,"Sample - Field Primary","A+","µmhos/cm @ 25° C","NPDES Domestic General Technical Assistance","63"
5195,"63","Conductivity","Field","FieldConductivity",2010-11-17,1899-12-30 11:26:00,36346,"Nehalem River, 50 feet US of Vernonia outfall","Surface water",1,1,"Sample - Field Duplicate","A+","µmhos/cm @ 25° C","NPDES Domestic General Technical Assistance","63"
5195,"154","Conductivity","Field","FieldConductivity",2011-05-05,1899-12-30 10:40:00,36420,"Westport Slough, 200 feet US of Westport WWTP","Surface water",1,1,"Sample - Field Primary","A+","µmhos/cm @ 25° C","NPDES Domestic General Technical Assistance","154"
5195,"155","Conductivity","Field","FieldConductivity",2011-05-05,1899-12-30 10:41:00,36420,"Westport Slough, 200 feet US of Westport WWTP","Surface water",1,1,"Sample - Field Duplicate","A+","µmhos/cm @ 25° C","NPDES Domestic General Technical Assistance","155"
