site_only,OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasureMeasureValue,DrainageAreaMeasureMeasureUnitCode,ContributingDrainageAreaMeasureMeasureValue,ContributingDrainageAreaMeasureMeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasureMeasureValue,HorizontalAccuracyMeasureMeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasureMeasureValue,VerticalMeasureMeasureUnitCode,VerticalAccuracyMeasureMeasureValue,VerticalAccuracyMeasureMeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasureMeasureValue,WellDepthMeasureMeasureUnitCode,WellHoleDepthMeasureMeasureValue,WellHoleDepthMeasureMeasureUnitCode,LatChar,LonChar
LW2-W021,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW2-W021,W021,River/Stream,Rivermile 8.7,17090012,NA,,NA,NA,45.5656604,-122.7120958,NA,,,GPS Code (Pseudo Range) Differential,NAD83,3,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5656604,-122.7120958
LW2-W022,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW2-W022,W022,River/Stream,Rivermile 9.7,17090012,NA,,NA,NA,45.5493087,-122.7051126,NA,,,GPS Code (Pseudo Range) Differential,NAD83,4,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5493087,-122.7051126
LW2-W023,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW2-W023,W023,River/Stream,Rivermile 11,17090012,NA,,NA,NA,45.5387211,-122.6842472,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5387211,-122.6842472
LW3-W023E,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W023E,W023E,River/Stream,Rivermile 11,17090012,NA,,NA,NA,45.5395226,-122.6829385,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5395226,-122.6829385
LW3-W023M,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W023M,W023M,River/Stream,Rivermile 10.9,17090012,NA,,NA,NA,45.5387593,-122.6842639,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5387593,-122.6842639
LW3-W023W,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W023W,W023W,River/Stream,Rivermile 11,17090012,NA,,NA,NA,45.5378805,-122.6854638,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5378805,-122.6854638
LW3-W024,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W024,W024,River/Stream,Rivermile 15.9,17090012,NA,,NA,NA,45.4721497,-122.6672403,NA,,,GPS Code (Pseudo Range) Differential,NAD83,7,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.4721497,-122.6672403
LW3-W025,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W025,W025,River/Stream,Rivermile 2,17090012,NA,NA,NA,NA,45.6338485,-122.7883474,NA,NA,NA,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,NA,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.6338485,-122.7883474
LW3-W025E,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W025E,W025E,River/Stream,Rivermile 2,17090012,NA,,NA,NA,45.6327507,-122.7857414,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.6327507,-122.7857414
LW3-W025M,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W025M,W025M,River/Stream,Rivermile 2,17090012,NA,,NA,NA,45.6338485,-122.7883474,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.6338485,-122.7883474
LW3-W025W,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W025W,W025W,River/Stream,Rivermile 2,17090012,NA,,NA,NA,45.6348787,-122.79063,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.6348787,-122.79063
LW3-W026,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W026,W026,River/Stream,Rivermile 2.1,17090012,NA,,NA,NA,45.6308072,-122.7863435,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.6308072,-122.7863435
LW3-W027,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W027,W027,River/Stream,Rivermile 2.9,17090012,NA,,NA,NA,45.6191464,-122.799163,NA,,,GPS Code (Pseudo Range) Differential,NAD83,6,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.6191464,-122.799163
LW3-W028,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W028,W028,River/Stream,Rivermile 3.6,17090012,NA,,NA,NA,45.6121482,-122.7846411,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.6121482,-122.7846411
LW3-W029,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W029,W029,River/Stream,Rivermile 4.4,17090012,NA,,NA,NA,45.5999348,-122.7826285,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5999348,-122.7826285
LW3-W030,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W030,W030,River/Stream,Rivermile 5.5,17090012,NA,,NA,NA,45.589143,-122.7672664,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.589143,-122.7672664
LW3-W031,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W031,W031,River/Stream,Rivermile 6.1,17090012,NA,,NA,NA,45.5812747,-122.7609621,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5812747,-122.7609621
LW3-W032,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W032,W032,River/Stream,Rivermile 6.7,17090012,NA,,NA,NA,45.579837,-122.7462569,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.579837,-122.7462569
LW3-W033,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W033,W033,River/Stream,Rivermile 7,17090012,NA,,NA,NA,45.5740388,-122.745875,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5740388,-122.745875
LW3-W034,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W034,W034,River/Stream,Rivermile 7.5,17090012,NA,,NA,NA,45.5697585,-122.7398303,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5697585,-122.7398303
LW3-W035,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W035,W035,River/Stream,Rivermile 8.5,17090012,NA,,NA,NA,45.5661838,-122.7148772,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5661838,-122.7148772
LW3-W036,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W036,W036,River/Stream,Rivermile 8.6,17090012,NA,,NA,NA,45.5578031,-122.7230604,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5578031,-122.7230604
LW3-W037,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W037,W037,River/Stream,Rivermile 9.6,17090012,NA,,NA,NA,45.551061,-122.7055826,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.551061,-122.7055826
LW3-W038,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-LW3-W038,W038,River/Stream,Rivermile 9.9,17090012,NA,,NA,NA,45.5521693,-122.6967063,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5521693,-122.6967063
WLCGSG07GSB7,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSB7,GS-B7,River/Stream,Rivermile 6.4,17090012,NA,,NA,NA,45.5794207,-122.7560316,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5794207,-122.7560316
WLCGSG07GSC7,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSC7,GS-C7,River/Stream,Rivermile 6.4,17090012,NA,,NA,NA,45.5797694,-122.7557407,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5797694,-122.7557407
WLCGSG07GSD5,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSD5,GS-D5,River/Stream,Rivermile 6.4,17090012,NA,,NA,NA,45.5800408,-122.7546302,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5800408,-122.7546302
WLCGSG07GSW01,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW01,GSW-01,River/Stream,Rivermile 5.9,17090012,NA,,NA,,45.5828535,-122.7632717,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5828535,-122.7632717
WLCGSG07GSW02,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW02,GSW-02,River/Stream,Rivermile 6,17090012,NA,,NA,,45.5824882,-122.7625968,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5824882,-122.7625968
WLCGSG07GSW03,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW03,GSW-03,River/Stream,Rivermile 6.1,17090012,NA,,NA,,45.5814597,-122.7613211,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5814597,-122.7613211
WLCGSG07GSW04,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW04,GSW-04,River/Stream,Rivermile 6.1,17090012,NA,,NA,,45.581667,-122.7611027,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.581667,-122.7611027
WLCGSG07GSW05,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW05,GSW-05,River/Stream,Rivermile 6.1,17090012,NA,,NA,,45.5818104,-122.7607881,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5818104,-122.7607881
WLCGSG07GSW06,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW06,GSW-06,River/Stream,Rivermile 6.1,17090012,NA,,NA,,45.5810811,-122.7604816,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5810811,-122.7604816
WLCGSG07GSW07,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW07,GSW-07,River/Stream,Rivermile 6.1,17090012,NA,,NA,,45.5812293,-122.7601984,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5812293,-122.7601984
WLCGSG07GSW08,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW08,GSW-08,River/Stream,Rivermile 6.1,17090012,NA,,NA,,45.5815101,-122.7600103,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5815101,-122.7600103
WLCGSG07GSW09,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW09,GSW-09,River/Stream,Rivermile 6.2,17090012,NA,,NA,,45.5807206,-122.7595607,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5807206,-122.7595607
WLCGSG07GSW10,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW10,GSW-10,River/Stream,Rivermile 6.2,17090012,NA,,NA,,45.5810947,-122.7593725,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5810947,-122.7593725
WLCGSG07GSW11,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW11,GSW-11,River/Stream,Rivermile 6.2,17090012,NA,,NA,,45.5803406,-122.7585102,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5803406,-122.7585102
WLCGSG07GSW12,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW12,GSW-12,River/Stream,Rivermile 6.2,17090012,NA,,NA,,45.5808708,-122.7580585,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5808708,-122.7580585
WLCGSG07GSW13,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW13,GSW-13,River/Stream,Rivermile 6.3,17090012,NA,,NA,,45.5799599,-122.7574987,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5799599,-122.7574987
WLCGSG07GSW14,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW14,GSW-14,River/Stream,Rivermile 6.3,17090012,NA,,NA,,45.5801,-122.7562306,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5801,-122.7562306
WLCGSG07GSW15,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW15,GSW-15,River/Stream,Rivermile 6.4,17090012,NA,,NA,,45.5794207,-122.7560316,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5794207,-122.7560316
WLCGSG07GSW16,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW16,GSW-16,River/Stream,Rivermile 6.4,17090012,NA,,NA,,45.5794793,-122.7547212,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5794793,-122.7547212
WLCGSG07GSW17,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW17,GSW-17,River/Stream,Rivermile 6.4,17090012,NA,,NA,,45.5789888,-122.7549713,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5789888,-122.7549713
WLCGSG07GSW18,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW18,GSW-18,River/Stream,Rivermile 6.5,17090012,NA,,NA,,45.5791697,-122.7537204,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5791697,-122.7537204
WLCGSG07GSW19,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW19,GSW-19,River/Stream,Rivermile 6.7,17090012,NA,,NA,,45.5776813,-122.7502856,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5776813,-122.7502856
WLCGSG07GSW20,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCGSG07GSW20,GSW-20,River/Stream,Rivermile 6.7,17090012,NA,,NA,,45.5774754,-122.7497305,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5774754,-122.7497305
WLCMBI02SED01,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SED01,SED01,River/Stream,Rivermile 6.7; Note: capped 2004,17090012,NA,NA,NA,NA,45.5792556,-122.7472174,NA,NA,NA,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,NA,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5792556,-122.7472174
WLCMBI02SED02,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SED02,SED02,River/Stream,Rivermile 6.7,17090012,NA,NA,NA,NA,45.5790889,-122.7476174,NA,NA,NA,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,NA,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5790889,-122.7476174
WLCMBI02SED03,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SED03,SED03,River/Stream,Rivermile 6.8; Note: capped 2004,17090012,NA,NA,NA,NA,45.5793055,-122.745234,NA,NA,NA,GPS Code (Pseudo Range) Differential,NAD83,4,ft             ,NA,NA,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5793055,-122.745234
WLCMBI02SED04,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SED04,SED04,River/Stream,Rivermile 6.9; Note: capped 2004,17090012,NA,NA,NA,NA,45.5780889,-122.7441674,NA,NA,NA,GPS Code (Pseudo Range) Differential,NAD83,6,ft             ,NA,NA,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5780889,-122.7441674
WLCMBI02SED05,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SED05,SED05,River/Stream,Rivermile 6.9; Note: capped 2004,17090012,NA,NA,NA,NA,45.5777055,-122.7450007,NA,NA,NA,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,NA,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5777055,-122.7450007
WLCMBI02SED06,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SED06,SED06,River/Stream,Rivermile 6.9; Note: capped 2004,17090012,NA,NA,NA,NA,45.5779889,-122.7437674,NA,NA,NA,GPS Code (Pseudo Range) Differential,NAD83,5,ft             ,NA,NA,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5779889,-122.7437674
WLCMBI02SED07,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SED07,SED07,River/Stream,Rivermile 6.9; Note: capped 2004,17090012,NA,NA,NA,NA,45.5773889,-122.7441674,NA,NA,NA,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,NA,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5773889,-122.7441674
WLCMBI02SED08,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SED08,SED08,River/Stream,Rivermile 7.1,17090012,NA,NA,NA,NA,45.5765555,-122.7401174,NA,NA,NA,GPS Code (Pseudo Range) Differential,NAD83,5,ft             ,NA,NA,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5765555,-122.7401174
WLCMBI02SED09,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SED09,SED09,River/Stream,Rivermile 7; Note: capped 2004,17090012,NA,NA,NA,NA,45.5771222,-122.7435674,NA,NA,NA,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,NA,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5771222,-122.7435674
WLCMBI02SPMD01,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SPMD01,SPMD01,River/Stream,Rivermile 7.2,17090012,NA,,NA,NA,45.5749525,-122.7392592,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5749525,-122.7392592
WLCMBI02SPMD02,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SPMD02,SPMD02,River/Stream,Rivermile 7.2,17090012,NA,,NA,NA,45.5745119,-122.7398369,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5745119,-122.7398369
WLCMBI02SPMD03,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SPMD03,SPMD03,River/Stream,Rivermile 7.2,17090012,NA,,NA,NA,45.5740667,-122.7403839,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5740667,-122.7403839
WLCMBI02SPMD04,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SPMD04,SPMD04,River/Stream,Rivermile 7.2; Note: capped 2004,17090012,NA,,NA,NA,45.5763563,-122.7393657,NA,,,GPS Code (Pseudo Range) Differential,NAD83,5,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5763563,-122.7393657
WLCMBI02SPMD05,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SPMD05,SPMD05,River/Stream,Rivermile 7.1; Note: capped 2004,17090012,NA,,NA,NA,45.5769562,-122.7405746,NA,,,GPS Code (Pseudo Range) Differential,NAD83,5,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5769562,-122.7405746
WLCMBI02SPMD06,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SPMD06,SPMD06,River/Stream,Rivermile 7; Note: capped 2004,17090012,NA,,NA,NA,45.5768669,-122.7415258,NA,,,GPS Code (Pseudo Range) Differential,NAD83,4,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5768669,-122.7415258
WLCMBI02SPMD07,R10PORTLANDHARBOR,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR-WLCMBI02SPMD07,SPMD07,River/Stream,Rivermile 7.1; Note: capped 2004,17090012,NA,,NA,NA,45.5762363,-122.741949,NA,,,GPS Code (Pseudo Range) Differential,NAD83,NA,ft             ,NA,,Other,NAVD88      ,US,41,51,NA,NA,NA,NA,NA,NA,NA,NA,45.5762363,-122.741949
