OBJECTID,Unique_ID,LLID,LAKE_LLID,RF,Distance,AGENCY,AGENCY_ID,STATION_ID,DEC_LAT,DEC_LONG,DATUM,DESCRIPTION,DESCRIPT_1,LLID_Strea,Str_LLID,Str_name,LAKE_LLID,LAKE_NAME,Unique_ID_,QAQC1,QAQC,QAQC2,Has Duplicate Station,Comments
324,428,1183218447063,,741.78,-346.52,United State Geological Survey,USGS,4442311181909,44.70848570000,-118.32021990000,NAD83,UPPER CAMP CREEK,NA,NA,NA,NA,NA,NA,428,Needs Secondary Review,,Likely Correct,,Names don't match
325,429,1230064446868,1221732447149,277888.40,7.60,United State Geological Survey,USGS,444236122110300,44.70984440000,-122.18535410000,NAD83,DETROIT LAKE AT MONGOLD STATE PARK,NA,NA,NA,NA,NA,NA,429,Needs Secondary Review,,Correct,,
326,430,1230064446868,1221732447149,277673.11,2180.35,United State Geological Survey,USGS,444250122112600,44.71373330000,-122.19174320000,NAD83,"Swimming area at Mongold State Park, OR",NA,NA,NA,NA,NA,NA,430,Needs Secondary Review,,Likely Correct,,Names don't match
327,431,1184569447796,,25611.49,545.21,United State Geological Survey,USGS,4443181182752,44.72154050000,-118.46550180000,NAD83,LITTLE SKINNY DIP,NA,NA,NA,NA,NA,NA,431,Needs Secondary Review,,Potential Digitization,,No stream deliniated in NHDH or DEQ stream. Stream may be in a valley to the north of the station.
328,432,1179390447244,,698.32,-138.62,United State Geological Survey,USGS,4443281175624,44.72432070000,-117.94105160000,NAD83,ELK CREEK POND,NA,NA,NA,NA,NA,NA,432,Needs Secondary Review,,Remove,,No pond deliniated in NHDH or DEQ waterbodies. No pond visible in satelite imagery. Station verified in NWIS
329,433,1221580447267,1221732447149,3722.59,-297.79,United State Geological Survey,USGS,444410122093000,44.73611110000,-122.15833330000,NAD83,"DETROIT LAKE AT KANES MARINA, OR",NA,NA,NA,NA,NA,NA,433,Needs Secondary Review,,Correct,,Lake LLID added
330,434,1231234447873,,8703.82,2996.89,United State Geological Survey,USGS,444605123043200,44.76794440000,-123.07555560000,NAD83,"KILLDEER POND, OR (NWR ANKY SITES)",NA,NA,NA,NA,NA,NA,434,Needs Secondary Review,,Further Review Needed,,No pond deliniated in NHDH or DEQ waterbodies. No pond visible in satelite imagery. Station number not in NWIS
331,435,1231234447873,,8703.82,2978.09,United State Geological Survey,USGS,444605123043201,44.76813890000,-123.07552780000,NAD83,"SOUTH POND , OR  (NWR  ANKY SITES)",NA,NA,NA,NA,NA,NA,435,Needs Secondary Review,,Further Review Needed,,No pond deliniated in NHDH or DEQ waterbodies. No pond visible in satelite imagery. Station verified in NWIS
332,436,1230650447772,,1621.75,-985.09,United State Geological Survey,USGS,444624123032600,44.77325000000,-123.05722220000,NAD83,"DUGOUT PONDS, OR (NWR ANKY SITES)",NA,NA,NA,NA,NA,NA,436,Needs Secondary Review,,Further Review Needed,,No pond deliniated in NHDH or DEQ waterbodies. No pond visible in satelite imagery. Station verified in NWIS
333,437,1221580447267,,54952.14,,United State Geological Survey,USGS,444649121594701,44.78012160000,-121.99757470000,NAD83,BREITENBUSH R BLW BREITENBUSH HOT SPGS NR DETROIT,NA,NA,NA,NA,NA,NA,437,Needs Secondary Review,,Manually Revised with IRL tool,,
334,438,1230064446868,,97581.69,-310.66,United State Geological Survey,USGS,444728122450000,44.79095560000,-122.75119890000,NAD83,"NORTH SANTIAM RIVER AT GEREN ISLAND, NR STAYTON,OR",NA,NA,NA,NA,NA,NA,438,Needs Secondary Review,,Correct,,
335,439,1230917448044,,4398.17,-1529.21,United State Geological Survey,USGS,444732123051800,44.79222220000,-123.08833330000,NAD83,"MAHOFF OND, OR (NWR  ANKY SITES)",NA,NA,NA,NA,NA,NA,439,Needs Secondary Review,,Further Review Needed,,No pond deliniated in NHDH or DEQ waterbodies. No pond visible in satelite imagery. Station verified in NWIS
336,440,1230917448044,,2488.98,481.87,United State Geological Survey,USGS,444759123050800,44.79972220000,-123.08555560000,NAD83,"WIGEON MARSH , OR   (NWR  ANKY SITES)",NA,NA,NA,NA,NA,NA,440,Needs Secondary Review,,Further Review Needed,,No waterbody deliniated in NHDH or DEQ waterbodies. Station number not in NWIS
337,441,1229643448348,,8804.98,65.27,United State Geological Survey,USGS,445029122592600,44.84123200000,-122.99176060000,NAD83,"BATTLE CREEK NEAR TURNER, OR","BATTLE CREEK NEAR TURNER, OR",1.23E+12,1.23E+12,Battle Creek,NA,NA,441,Needs Secondary Review,,Correct,,
338,442,1230450449387,,4349.02,40.62,United State Geological Survey,USGS,445551123015800,44.93067540000,-123.03398500000,NAD83,"PRINGLE CREEK AT SALEM, OR","PRINGLE CREEK AT SALEM, OR",1.23E+12,1.23E+12,Pringle Creek,NA,NA,442,Needs Secondary Review,,Correct,,
339,443,1231811449281,,26325.71,-514.87,United State Geological Survey,USGS,445719123152200,44.95527780000,-123.25611100000,NAD83,DUSKY MARSH (NWR BSKT SITE),NA,NA,NA,NA,NA,NA,443,Needs Secondary Review,,Further Review Needed,,"Next to a delineated waterbody in DEQ Lakes, but names do not match"
340,444,1231811449281,,26174.95,-605.06,United State Geological Survey,USGS,445720123152000,44.95555560000,-123.25555560000,NAD83,VANCOUVER MARSH (NWR BSKT SITE),NA,NA,NA,NA,NA,NA,444,Needs Secondary Review,,Further Review Needed,,"Next to a delineated waterbody in DEQ Lakes, but names do not match"
341,445,1231811449281,,43048.60,-2242.42,United State Geological Survey,USGS,445830123150300,44.97500000000,-123.25083330000,NAD83,SMITH POND (NWR BSKT SITE),NA,NA,NA,NA,NA,NA,445,Needs Secondary Review,,Further Review Needed,,"Next to a delineated waterbody in NHDH, but not DEQ Lakes. Names do not match"
342,446,1232299450302,,20980.43,-30.45,United State Geological Survey,USGS,445915123153900,44.98741670000,-123.26083330000,NAD83,ALEUTIAN MARSH  (NWR BSKT SITES),NA,NA,NA,NA,NA,NA,446,Needs Secondary Review,,Further Review Needed,,Near a delineated waterbody in DEQ Lakes. Names do not match
343,447,1230310450293,,9437.09,137.96,United State Geological Survey,USGS,450022123012400,45.00595260000,-123.02454130000,NAD83,"CLAGGETT CREEK AT KEIZER, OR","CLAGGETT CREEK AT KEIZER, OR",1.23E+12,1.23E+12,Claggett Creek,NA,NA,447,Needs Secondary Review,,Correct,,
344,448,1226050453723,,294680.83,105.47,United State Geological Survey,USGS,450156122033100,45.03206650000,-122.05980220000,NAD83,"UPPER CLACKAMAS RIVER AT TWO RIVERS C.G., OR","UPPER CLACKAMAS RIVER AT TWO RIVERS C.G., OR",1.23E+12,1.23E+12,Clackamas River,NA,NA,448,Needs Secondary Review,,Correct,,
345,449,1220532450744,,4039.08,120.42,United State Geological Survey,USGS,450448122023000,45.07984370000,-122.04285780000,NAD83,"OAK GROVE FORK AT RAINBOW CAMPGROUND, OR",NA,NA,NA,NA,NA,NA,449,Needs Secondary Review,,Correct,,
346,450,1227171452976,,133664.90,178.88,United State Geological Survey,USGS,450453122291000,45.08127780000,-122.48614440000,NAD83,MOLALLA RIVER AT GLEN AVON BRIDGE,NA,NA,NA,NA,NA,NA,450,Needs Secondary Review,,Correct,,
347,451,1220532450744,1217871451206,83569.10,-146.79,United State Geological Survey,USGS,450653121481001,45.11456330000,-121.80396630000,NAD83,"TIMOTHY LAKE AT BOOM, OR (DEPTH 1)",NA,NA,NA,NA,NA,NA,451,Needs Secondary Review,,Correct,,Lake LLID added
348,452,1220532450744,1217871451206,83569.10,-146.79,United State Geological Survey,USGS,450653121481002,45.11456330000,-121.80396630000,NAD83,"TIMOTHY LAKE AT BOOM, OR  (DEPTH 2)",NA,NA,NA,NA,NA,NA,452,Needs Secondary Review,,Correct,,Lake LLID added
349,453,1220532450744,1217871451206,83569.10,-146.79,United State Geological Survey,USGS,450653121481003,45.11456330000,-121.80396630000,NAD83,"TIMOTHY LAKE AT BOOM, OR            (DUPLICATE3)",NA,NA,NA,NA,NA,NA,453,Needs Secondary Review,,Correct,,Lake LLID added
350,454,1220532450744,1217871451206,83569.10,-146.79,United State Geological Survey,USGS,450653121481004,45.11456330000,-121.80396630000,NAD83,"TIMOTHY LAKE AT BOOM, OR            (DUPLICATE4)",NA,NA,NA,NA,NA,NA,454,Needs Secondary Review,,Correct,,Lake LLID added
351,455,1225415451691,,4421.86,-84.22,United State Geological Survey,USGS,450943122320400,45.16186110000,-122.53544440000,NAD83,MOLALLA RIVER AT HWY 211,NA,NA,NA,NA,NA,NA,455,Needs Secondary Review,,Correct,,
352,456,1226638452398,,86381.83,8.35,United State Geological Survey,USGS,450955122291200,45.16550000000,-122.48688890000,NAD83,NA,MILK CREEK AT CAMP ADAMS,1.23E+12,1.23E+12,Milk Creek,NA,NA,456,Needs Secondary Review,,Manually Revised with IRL tool,,Station number not in NWIS. Likely is on Milk Creek.
353,457,1227171452976,,71462.17,,United State Geological Survey,USGS,451200122345800,45.20005560000,-122.58283330000,NAD83,MOLALLA RIVER AT HWY 213,NA,NA,NA,NA,NA,NA,457,Needs Secondary Review,,Correct,,
354,458,1227171452976,,49308.84,-49.66,United State Geological Survey,USGS,451336122381100,45.22650500000,-122.63758480000,NAD83,MOLALLA RIVER UPSTREAM FROM MILK CREEK,NA,NA,NA,NA,NA,NA,458,Needs Secondary Review,,Correct,,
355,459,1224947453929,,97754.68,48.99,United State Geological Survey,USGS,451343122215900,45.22845500000,-122.36758460000,NAD83,"CLEAR CREEK NEAR ESTACADA, OR",NA,NA,NA,NA,NA,NA,459,Needs Secondary Review,,Correct,,
356,460,1226050453723,1222599452377,155214.61,-34.21,United State Geological Survey,USGS,451438122164001,45.24373170000,-122.27897200000,NAD83,"NORTH FORK RES AT BOOM STATION 1 (DEPTH 1), OR",NA,NA,NA,NA,NA,NA,460,Needs Secondary Review,,Correct,,Lake LLID Added
357,461,1226050453723,1222599452377,155214.61,-34.21,United State Geological Survey,USGS,451438122164002,45.24373170000,-122.27897200000,NAD83,"NORTH FORK RES AT BOOM STATION 1 (DEPTH 2), OR",NA,NA,NA,NA,NA,NA,461,Needs Secondary Review,,Correct,,Lake LLID Added
358,462,1226050453723,1222599452377,155214.61,-34.21,United State Geological Survey,USGS,451438122164003,45.24373170000,-122.27897200000,NAD83,"NORTH FORK RES AT BOOM STATION 1 (DEPTH 3), OR",NA,NA,NA,NA,NA,NA,462,Needs Secondary Review,,Correct,,Lake LLID Added
359,463,1226050453723,1222599452377,155214.61,-34.21,United State Geological Survey,USGS,451438122164004,45.24373170000,-122.27897200000,NAD83,"NORTH FORK RES AT BOOM STATION 1 (DEPTH 4), OR",NA,NA,NA,NA,NA,NA,463,Needs Secondary Review,,Correct,,Lake LLID Added
360,464,1227171452976,,14742.97,57.24,United State Geological Survey,USGS,451603122423301,45.26734280000,-122.71037060000,NAD83,"MOLALLA R AT KNIGHTS BRIDGE NR CANBY, OR","MOLALLA R AT KNIGHTS BRIDGE NR CANBY, OR",1.23E+12,1.23E+12,Molalla River,NA,NA,464,Needs Secondary Review,,Correct,,
361,465,1227171452976,,14303.40,115.49,United State Geological Survey,USGS,451607122423700,45.26852778000,-122.71011100000,NAD83,"MOLALLA RIVER AT KNIGHTS BRIDGE, CANBY, OR","MOLALLA RIVER AT KNIGHTS BRIDGE, CANBY, OR",1.23E+12,1.23E+12,Molalla River,NA,NA,465,Needs Secondary Review,,Correct,,Station number not available in NWIS
362,466,1229746452804,,8451.36,-23.52,United State Geological Survey,USGS,451734122585400,45.29261780000,-122.98287890000,NAD83,"CHEHALEM CREEK AT NEWBERG, OR","CHEHALEM CREEK AT NEWBERG, OR",1.23E+12,1.23E+12,Chehalem Creek,NA,NA,466,Needs Secondary Review,,Correct,,
363,467,1228372453885,,23666.78,51.78,United State Geological Survey,USGS,452109122531101,45.35252220000,-122.88639440000,NAD83,CHICKEN CREEK AT KRUGER RD,CHICKEN CREEK AT KRUGER RD,1.23E+12,1.23E+12,Chicken Creek,NA,NA,467,Needs Secondary Review,,Correct,,
364,468,1231445452259,,134754.62,-48.64,United State Geological Survey,USGS,452149123194900,45.36344580000,-123.33149880000,NAD83,"NORTH YAMHILL CREEK NEAR YAMHILL, OR","NORTH YAMHILL CREEK NEAR YAMHILL, OR",1.23E+12,1.23E+12,North Yamhill River,NA,NA,468,Needs Secondary Review,,Correct,,
365,469,1224320453894,,33256.43,-80.95,United State Geological Survey,USGS,452231122200000,45.37512080000,-122.33453180000,NAD83,"DEEP CREEK NEAR SANDY, OR","DEEP CREEK NEAR SANDY, OR",1.22E+12,1.22E+12,Deep Creek,NA,NA,469,Needs Secondary Review,,Correct,,
366,470,1227381453844,,493.43,-82.81,United State Geological Survey,USGS,452301122442301,45.38367220000,-122.73976390000,NAD83,NYBERG CREEK AT BROWNS FERRY PARK,NYBERG CREEK AT BROWNS FERRY PARK,1.23E+12,1.23E+12,Unnamed Stream,NA,NA,470,Needs Secondary Review,,Correct,,
367,471,1226500453377,,46316.94,482.77,United State Geological Survey,USGS,452314122454600,45.38706320000,-122.76398520000,NAD83,"TUALATIN R @ TUALATIN PARK RR BRDG, NR TUALATIN,OR","TUALATIN R @ TUALATIN PARK RR BRDG, NR TUALATIN,OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,471,Needs Secondary Review,,Correct,,
368,472,1226500453377,,47483.04,351.53,United State Geological Survey,USGS,452326122454700,45.39039650000,-122.76426300000,NAD83,"TUALATIN RIVER DOWNSTREAM FANNO CK, NR DURHAM, OR","TUALATIN RIVER DOWNSTREAM FANNO CK, NR DURHAM, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,472,Needs Secondary Review,,Correct,,
369,473,1226500453377,,49452.14,276.62,United State Geological Survey,USGS,452333122460100,45.39234090000,-122.76815200000,NAD83,"TUALATIN RIVER UPSTRM RM 9.4 RIFFLE, NR DURHAM, OR","TUALATIN RIVER UPSTRM RM 9.4 RIFFLE, NR DURHAM, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,473,Needs Secondary Review,,Correct,,
370,474,1226500453377,,48960.99,-84.99,United State Geological Survey,USGS,452336122455300,45.39317430000,-122.76592980000,NAD83,"TUALATIN RIVER UP/FROM WWTP OUTFALL,NR DURHAM, OR","TUALATIN RIVER UP/FROM WWTP OUTFALL,NR DURHAM, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,474,Needs Secondary Review,,Correct,,
371,475,1224320453894,,7846.07,-63.57,United State Geological Survey,USGS,452337122243300,45.39345440000,-122.41036630000,NAD83,"DEEP CREEK AT CAMP KURATLI, NEAR BARTON, OR",NA,NA,NA,NA,NA,NA,475,Needs Secondary Review,,Correct,,
372,476,1224107453935,,12.96,,United State Geological Survey,USGS,452337122243500,45.39345440000,-122.41092190000,NAD83,"NORTH FORK DEEP CREEK AT BARTON, OR","NORTH FORK DEEP CREEK AT BARTON, OR",1.22E+12,1.22E+12,North Fork Deep Creek,NA,NA,476,Needs Secondary Review,,Manually Revised with IRL tool,,
373,477,1226500453377,,51612.77,-155.94,United State Geological Survey,USGS,452338122461800,45.39372980000,-122.77287440000,NAD83,"TUALATIN RIVER @ COOK PARK BOAT RMP, NR TIGARD, OR","TUALATIN RIVER @ COOK PARK BOAT RMP, NR TIGARD, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,477,Needs Secondary Review,,Correct,,
374,478,1224320453894,,4011.88,42.14,United State Geological Survey,USGS,452340122251000,45.39428770000,-122.42064420000,NAD83,"DEEP CREEK AT HWY 224, OR",NA,NA,NA,NA,NA,NA,478,Needs Secondary Review,,Correct,,
375,479,1226500453377,,50603.43,35.64,United State Geological Survey,USGS,452342122460600,45.39484090000,-122.76954100000,NAD83,"TUALATIN RIVER DOWNSTREAM COOK PARK, NR TIGARD, OR","TUALATIN RIVER DOWNSTREAM COOK PARK, NR TIGARD, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,479,Needs Secondary Review,,Correct,,
376,480,1224188453949,,180.54,91.09,United State Geological Survey,USGS,452344122250400,45.39539880000,-122.41897750000,NAD83,"NOYER CREEK AT MOUTH, NEAR BARTON, OR",NA,NA,NA,NA,NA,NA,480,Needs Secondary Review,,Correct,,
377,481,1226500453377,,53214.51,372.83,United State Geological Survey,USGS,452347122463000,45.39622970000,-122.77620790000,NAD83,"TUALATIN RIVER UPSTREAM COOK PARK, NEAR TIGARD, OR","TUALATIN RIVER UPSTREAM COOK PARK, NEAR TIGARD, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,481,Needs Secondary Review,,Correct,,
378,482,1227639453931,,1582.40,42.74,United State Geological Survey,USGS,452348122454701,45.39661310000,-122.76297140000,NAD83,"FANNO CREEK AT DURHAM CITY PARK, DURHAM, OR","FANNO CREEK AT DURHAM CITY PARK, DURHAM, OR",1.23E+12,1.23E+12,Fanno Creek,NA,NA,482,Needs Secondary Review,,Correct,,
379,483,1227639453931,,2254.19,-4.25,United State Geological Survey,USGS,452350122454101,45.39715830000,-122.76138890000,NAD83,FANNO CREEK AT FOOT BRIDGE,FANNO CREEK AT FOOT BRIDGE,1.23E+12,1.23E+12,Fanno Creek,NA,NA,483,Needs Secondary Review,,Correct,,
380,484,1223744453954,,26251.64,79.78,United State Geological Survey,USGS,452355122172400,45.39845400000,-122.29119860000,NAD83,"TICKLE CREEK AT 362ND, NEAR SANDY, OR",NA,NA,NA,NA,NA,NA,484,Needs Secondary Review,,Correct,,
381,485,1223744453954,,5327.55,-53.69,United State Geological Survey,USGS,452414122213200,45.40373190000,-122.36008830000,NAD83,"TICKLE CREEK NEAR BORING, OR","TICKLE CREEK NEAR BORING, OR",1.22E+12,1.22E+12,Tickle Creek,NA,NA,485,Needs Secondary Review,,Correct,,
382,486,1223744453954,,13778.04,-31.83,United State Geological Survey,USGS,452417122194600,45.40456520000,-122.33064360000,NAD83,"TICKLE CREEK AT COLORADO ROAD, NEAR SANDY, OR",NA,NA,NA,NA,NA,NA,486,Needs Secondary Review,,Correct,,
383,487,1225061454092,,5773.57,-27.24,United State Geological Survey,USGS,452420122291600,45.40539900000,-122.48897830000,NAD83,"TRILLIUM CREEK AT ANDREGG PARKWAY, NR DAMASCUS, OR",NA,NA,NA,NA,NA,NA,487,Needs Secondary Review,,Likely Correct,,Found in NWIS
384,488,1225134454085,,943.24,-20.53,United State Geological Survey,USGS,452431122303200,45.40845440000,-122.51008980000,NAD83,"ROCK CREEK NEAR MOUTH, OR",NA,NA,NA,NA,NA,NA,488,Needs Secondary Review,,Correct,,
385,489,1223214454074,,5479.20,31.02,United State Geological Survey,USGS,452441122180500,45.41123180000,-122.30258800000,NAD83,"TICKLE CREEK TRIB AT ORIENT ROAD, NEAR SANDY, OR",NA,NA,NA,NA,NA,NA,489,Needs Secondary Review,,Correct,,Found in NWIS
386,490,1227534454137,,281.40,-118.62,United State Geological Survey,USGS,452448122450801,45.41336390000,-122.75213890000,NAD83,BALL CREEK AT 74TH,BALL CREEK AT 74TH,1.23E+12,1.23E+12,Ball Creek,NA,NA,490,Needs Secondary Review,,Correct,,
387,491,1224188453949,,9236.77,197.89,United State Geological Survey,USGS,452500122242700,45.41650980000,-122.40870000000,NAD83,"NOYER CREEK DWNSTRM HWY 212, NEAR DAMASCUS, OR",NA,NA,NA,NA,NA,NA,491,Needs Secondary Review,,Correct,,
388,492,1225222454131,,6533.76,-11.74,United State Geological Survey,USGS,452516122310500,45.42095420000,-122.51925690000,NAD83,"SIEBEN CREEK DOWNSTREAM FROM SUNNYSIDE ROAD, OR",NA,NA,NA,NA,NA,NA,492,Needs Secondary Review,,Correct,,
389,493,1225134454085,,7930.84,-18.19,United State Geological Survey,USGS,452522122293700,45.42262100000,-122.49481200000,NAD83,"ROCK CK@STONY BROOK CT(DWNSTRM 172)NR DAMASCUS, OR",NA,NA,NA,NA,NA,NA,493,Needs Secondary Review,,Correct,,
390,494,1226466454405,,11425.06,-182.14,United State Geological Survey,USGS,452526122364400,45.42373100000,-122.61342620000,NAD83,"KELLOGG CREEK AT MILWAUKIE, OR","KELLOGG CREEK AT MILWAUKIE, OR",1.23E+12,1.23E+12,Kellogg Creek,NA,NA,494,Needs Secondary Review,,Correct,,
391,495,1223214454074,,5479.20,31.02,United State Geological Survey,USGS,452532122203800,45.41123180000,-122.30258800000,NAD83,"NF DEEP CREEK TRIB AT CHURCH ROAD, NEAR BORING, OR",NA,NA,NA,NA,NA,NA,495,Needs Secondary Review,,Correct,,Found in NWIS
392,496,1224107453935,,16103.39,81.83,United State Geological Survey,USGS,452536122223800,45.42650960000,-122.37842230000,NAD83,"NF DEEP CREEK UPSTREAM FROM WEIR, NEAR BORING, OR",NA,NA,NA,NA,NA,NA,496,Needs Secondary Review,,Correct,,
393,497,1227626454239,,1931.03,37.07,United State Geological Survey,USGS,452541122453401,45.42807780000,-122.75952780000,NAD83,RED ROCK CREEK AT HUNZIKER RD,RED ROCK CREEK AT HUNZIKER RD,1.23E+12,1.23E+12,Redrock Creek,NA,NA,497,Needs Secondary Review,,Correct,,
394,498,1224107453935,,17341.09,128.95,United State Geological Survey,USGS,452544122222600,45.42873180000,-122.37508900000,NAD83,"NORTH FORK DEEP CREEK AT BORING, OR",NA,NA,NA,NA,NA,NA,498,Needs Secondary Review,,Correct,,
395,499,1223531454277,,3123.07,-46.31,United State Geological Survey,USGS,452546122202700,45.42928730000,-122.34203320000,NAD83,"NF DEEP CREEK TRIBUTARY AT 312TH, NEAR BORING, OR",NA,NA,NA,NA,NA,NA,499,Needs Secondary Review,,Likely Correct,,Tributary of a tributary
396,500,1227824454322,,1109.25,-29.00,United State Geological Survey,USGS,452547122465900,45.42956270000,-122.78426420000,NAD83,"UNNAMEED CREEK AT WALNUT STREET, TIGARD, OR","UNNAMEED CREEK AT WALNUT STREET, TIGARD, OR",1.23E+12,1.23E+12,NA,NA,NA,500,Needs Secondary Review,,Likely Correct,,Tributary of Fanno Creek
