AGENCY,AGENCY_ID,STATION_ID,DEC_LAT,DEC_LONG,DATUM,DESCRIPTION,DESCRIPTION_2,LLID_Stream_Lake,Str_LLID,Str_name,LAKE_LLID,LAKE_NAME,COMMENTS,KEEP
United State Geological Survey,USGS,452337000000000,45.3934544,-122.4109219,NAD83,"NORTH FORK DEEP CREEK AT BARTON, OR","NORTH FORK DEEP CREEK AT BARTON, OR",1.22E+12,1.22E+12,North Fork Deep Creek,NA,NA,,
United State Geological Survey,USGS,452338000000000,45.3937298,-122.7728744,NAD83,"TUALATIN RIVER @ COOK PARK BOAT RMP, NR TIGARD, OR","TUALATIN RIVER @ COOK PARK BOAT RMP, NR TIGARD, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,,
United State Geological Survey,USGS,452340000000000,45.3942877,-122.4206442,NAD83,"DEEP CREEK AT HWY 224, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452342000000000,45.3948409,-122.769541,NAD83,"TUALATIN RIVER DOWNSTREAM COOK PARK, NR TIGARD, OR","TUALATIN RIVER DOWNSTREAM COOK PARK, NR TIGARD, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,,
United State Geological Survey,USGS,452344000000000,45.3953988,-122.4189775,NAD83,"NOYER CREEK AT MOUTH, NEAR BARTON, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452347000000000,45.3962297,-122.7762079,NAD83,"TUALATIN RIVER UPSTREAM COOK PARK, NEAR TIGARD, OR","TUALATIN RIVER UPSTREAM COOK PARK, NEAR TIGARD, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,,
United State Geological Survey,USGS,452348000000000,45.3966131,-122.7629714,NAD83,"FANNO CREEK AT DURHAM CITY PARK, DURHAM, OR","FANNO CREEK AT DURHAM CITY PARK, DURHAM, OR",1.23E+12,1.23E+12,Fanno Creek,NA,NA,,
United State Geological Survey,USGS,452350000000000,45.3971583,-122.7613889,NAD83,FANNO CREEK AT FOOT BRIDGE,FANNO CREEK AT FOOT BRIDGE,1.23E+12,1.23E+12,Fanno Creek,NA,NA,,
United State Geological Survey,USGS,452355000000000,45.398454,-122.2911986,NAD83,"TICKLE CREEK AT 362ND, NEAR SANDY, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452414000000000,45.4037319,-122.3600883,NAD83,"TICKLE CREEK NEAR BORING, OR","TICKLE CREEK NEAR BORING, OR",1.22E+12,1.22E+12,Tickle Creek,NA,NA,,
United State Geological Survey,USGS,452417000000000,45.4045652,-122.3306436,NAD83,"TICKLE CREEK AT COLORADO ROAD, NEAR SANDY, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452420000000000,45.405399,-122.4889783,NAD83,"TRILLIUM CREEK AT ANDREGG PARKWAY, NR DAMASCUS, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452431000000000,45.4084544,-122.5100898,NAD83,"ROCK CREEK NEAR MOUTH, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452441000000000,45.4112318,-122.302588,NAD83,"TICKLE CREEK TRIB AT ORIENT ROAD, NEAR SANDY, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452448000000000,45.4133639,-122.7521389,NAD83,BALL CREEK AT 74TH,BALL CREEK AT 74TH,1.23E+12,1.23E+12,Ball Creek,NA,NA,,
United State Geological Survey,USGS,452500000000000,45.4165098,-122.4087,NAD83,"NOYER CREEK DWNSTRM HWY 212, NEAR DAMASCUS, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452516000000000,45.4209542,-122.5192569,NAD83,"SIEBEN CREEK DOWNSTREAM FROM SUNNYSIDE ROAD, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452522000000000,45.422621,-122.494812,NAD83,"ROCK CK@STONY BROOK CT(DWNSTRM 172)NR DAMASCUS, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452526000000000,45.423731,-122.6134262,NAD83,"KELLOGG CREEK AT MILWAUKIE, OR","KELLOGG CREEK AT MILWAUKIE, OR",1.23E+12,1.23E+12,Kellogg Creek,NA,NA,,
United State Geological Survey,USGS,452532000000000,45.4112318,-122.302588,NAD83,"NF DEEP CREEK TRIB AT CHURCH ROAD, NEAR BORING, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452536000000000,45.4265096,-122.3784223,NAD83,"NF DEEP CREEK UPSTREAM FROM WEIR, NEAR BORING, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452541000000000,45.4280778,-122.7595278,NAD83,RED ROCK CREEK AT HUNZIKER RD,RED ROCK CREEK AT HUNZIKER RD,1.23E+12,1.23E+12,Redrock Creek,NA,NA,,
United State Geological Survey,USGS,452544000000000,45.4287318,-122.375089,NAD83,"NORTH FORK DEEP CREEK AT BORING, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452546000000000,45.4292873,-122.3420332,NAD83,"NF DEEP CREEK TRIBUTARY AT 312TH, NEAR BORING, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452547000000000,45.4295627,-122.7842642,NAD83,"UNNAMEED CREEK AT WALNUT STREET, TIGARD, OR","UNNAMEED CREEK AT WALNUT STREET, TIGARD, OR",1.23E+12,1.23E+12,NA,NA,NA,,
United State Geological Survey,USGS,452558000000000,45.4326207,-122.3545334,NAD83,"DOANE CREEK DOWNSTREAM FROM HWY 212, NR BORING, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452601000000000,45.4335139,-122.7858583,NAD83,SUMMER CR AT TIEDEMAN AT MOUTH,SUMMER CR AT TIEDEMAN AT MOUTH,1.23E+12,1.23E+12,Summer Creek,NA,NA,,
United State Geological Survey,USGS,452601000000000,45.4336111,-123.1338889,NAD83,"WAPATO LAKE NEAR GASTON, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452607000000000,45.4351206,-122.332311,NAD83,"DOLAN CREEK D/S FROM ORIENT ROAD, NEAR BORING, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452609000000000,45.4356763,-122.4731454,NAD83,"ROCK CREEK AT FOSTER ROAD, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452610000000000,45.4359541,-122.4850899,NAD83,"ROCK CREEK AT 172ND AVENUE, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,452631000000000,45.4417737,-122.7765475,NAD83,"ASH CREEK AT SHADY LANE, TIGARD, OR","ASH CREEK AT SHADY LANE, TIGARD, OR",1.23E+12,1.23E+12,Ash Creek,NA,NA,,
United State Geological Survey,USGS,452635000000000,45.4431444,-122.7882639,NAD83,UNNAMED TRIB TO FANNO CR AT IRONWOOD LOOP,UNNAMED TRIB TO FANNO CR AT IRONWOOD LOOP,1.23E+12,1.23E+12,NA,NA,NA,,
United State Geological Survey,USGS,452637000000000,45.4437389,-123.2402722,NAD83,"TUALATIN RIVER AT SOUTH ROAD NEAR CHERRY GROVE, OR","TUALATIN RIVER AT SOUTH ROAD NEAR CHERRY GROVE, OR",1.23E+12,1.23E+12,Tualatin River,NA,NA,,
United State Geological Survey,USGS,452712000000000,45.4532611,-122.7969583,NAD83,UNNAMED TRIB TO FANNO TRIB BELOW GREENWAY SCHOOL,UNNAMED TRIB TO FANNO TRIB BELOW GREENWAY SCHOOL,1.23E+12,1.23E+12,Fanno Creek,NA,NA,,
United State Geological Survey,USGS,452743000000000,45.4617861,-122.6162046,NAD83,"JOHNSON CREEK AT 45TH AVENUE, PORTLAND, OR","JOHNSON CREEK AT 45TH AVENUE, PORTLAND, OR",1.23E+12,1.23E+12,Johnson Creek,NA,NA,,
United State Geological Survey,USGS,452756000000000,45.4655528,-122.84015,NAD83,JOHNSON CREEK SOUTH AT HART RD,JOHNSON CREEK SOUTH AT HART RD,1.23E+12,1.23E+12,Johnson Creek,NA,NA,,
United State Geological Survey,USGS,452819000000000,45.471875,-122.7486444,NAD83,WOODS CREEK AT OLESON RD,WOODS CREEK AT OLESON RD,1.23E+12,1.23E+12,NA,NA,NA,,
United State Geological Survey,USGS,452823000000000,45.4728982,-122.4037012,NAD83,"JOHNSON CREEK AT PALMBLAD RD NR GRESHAM, OR","JOHNSON CREEK AT PALMBLAD RD NR GRESHAM, OR",1.23E+12,1.23E+12,Johnson Creek,NA,NA,,
United State Geological Survey,USGS,452842000000000,45.4781624,-122.751414,NAD83,"FANNO CREEK AT WILLOWMERE DRIVE, PORTLAND, OR","FANNO CREEK AT WILLOWMERE DRIVE, PORTLAND, OR",1.23E+12,1.23E+12,Fanno Creek,NA,NA,,
United State Geological Survey,USGS,452843000000000,45.4786722,-122.747236,NAD83,VERMONT CREEK AT RM 0.2,VERMONT CREEK AT RM 0.2,1.23E+12,1.23E+12,Unnamed Stream,NA,NA,,
United State Geological Survey,USGS,452844000000000,45.4790139,-122.830636,NAD83,JOHNSON CREEK SOUTH AT GLENBROOK,JOHNSON CREEK SOUTH AT GLENBROOK,1.23E+12,1.23E+12,Johnson Creek,NA,NA,,
United State Geological Survey,USGS,452855000000000,45.4819028,-123.2402972,NAD83,SAIN CREEK ABOVE HAGG LAKE,SAIN CREEK ABOVE HAGG LAKE,1.23E+12,1.23E+12,Sain Creek,NA,NA,,
United State Geological Survey,USGS,452912000000000,45.4865091,-122.4878685,NAD83,"JOHNSON CREEK AT CIRCLE AVE, OR","JOHNSON CREEK AT CIRCLE AVE, OR",1.23E+12,1.23E+12,Johnson Creek,NA,NA,,
United State Geological Survey,USGS,452912000000000,45.4867,-122.745775,NAD83,FANNO CREEK ABOVE SYLVAN CREEK CONFLUENCE,FANNO CREEK ABOVE SYLVAN CREEK CONFLUENCE,1.23E+12,1.23E+12,Fanno Creek,NA,NA,,
United State Geological Survey,USGS,452928000000000,45.4909778,-122.7897917,NAD83,HALL CREEK AT 110TH AND CANYON,HALL CREEK AT 110TH AND CANYON,1.23E+12,1.23E+12,Beaverton Creek,NA,NA,,
United State Geological Survey,USGS,452939000000000,45.4940389,-122.8396944,NAD83,BEAVERTON CR AT MILLIKAN BLVD BELOW JOHNSON CR,BEAVERTON CR AT MILLIKAN BLVD BELOW JOHNSON CR,1.23E+12,1.23E+12,Beaverton Creek,NA,NA,,
United State Geological Survey,USGS,452959000000000,45.4996694,-123.2493972,NAD83,SCOGGINS CREEK ABOVE HAGG LAKE,SCOGGINS CREEK ABOVE HAGG LAKE,1.23E+12,1.23E+12,Scoggins Creek,NA,NA,,
United State Geological Survey,USGS,453004000000000,45.5009505,-122.852045,NAD83,"BEAVERTON CREEK AT 170TH AVE, BEAVERTON, OR","BEAVERTON CREEK AT 170TH AVE, BEAVERTON, OR",1.23E+12,1.23E+12,Beaverton Creek,NA,NA,,
United State Geological Survey,USGS,453020000000000,45.5056417,-122.8374444,NAD83,CEDAR MILL CREEK BELOW JENKINS RD,CEDAR MILL CREEK BELOW JENKINS RD,1.23E+12,1.23E+12,Cedar Mill Creek,NA,NA,,
United State Geological Survey,USGS,453026000000000,45.5071472,-123.1093667,NAD83,GALES CREEK AT NEW HWY 47,GALES CREEK AT NEW HWY 47,1.23E+12,1.23E+12,Gales Creek,NA,NA,,
United State Geological Survey,USGS,453030000000000,45.5081944,-122.9335,NAD83,"ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR","ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR",1.23E+12,1.23E+12,Rock Creek,NA,NA,,
United State Geological Survey,USGS,453108000000000,45.5187284,-122.7989882,NAD83,"BARNES ROAD MITIGATION POND, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,453115000000000,45.5207528,-122.8855806,NAD83,BRONSON CR AT 205TH NEAR BASELINE RD,BRONSON CR AT 205TH NEAR BASELINE RD,1.23E+12,1.23E+12,Bronson Creek,NA,NA,,
United State Geological Survey,USGS,453115000000000,45.5207028,-122.90745,NAD83,BEAVERTON CREEK AT GUSTAN COURT,BEAVERTON CREEK AT GUSTAN COURT,1.23E+12,1.23E+12,Beaverton Creek,NA,NA,,
United State Geological Survey,USGS,453146000000000,45.5294167,-123.0235889,NAD83,COUNCIL CREEK AT KILLARNEY GOLF COURSE,COUNCIL CREEK AT KILLARNEY GOLF COURSE,1.23E+12,1.23E+12,Council Creek,NA,NA,,
United State Geological Survey,USGS,453158000000000,45.5326833,-123.0046972,NAD83,MCKAY CREEK AT PADGETT RD,MCKAY CREEK AT PADGETT RD,1.23E+12,1.23E+12,McKay Creek,NA,NA,,
United State Geological Survey,USGS,453209000000000,45.5358139,-123.1044528,NAD83,COUNCIL CREEK AT BEAL RD,COUNCIL CREEK AT BEAL RD,1.23E+12,1.23E+12,Council Creek,NA,NA,,
United State Geological Survey,USGS,453214000000000,45.5371111,-122.856861,NAD83,BRONSON CR AT BRONSON PARK BELOW SUNSET HWY,BRONSON CR AT BRONSON PARK BELOW SUNSET HWY,1.23E+12,1.23E+12,Bronson Creek,NA,NA,,
United State Geological Survey,USGS,453229000000000,45.5413111,-123.1695889,NAD83,GALES CREEK AT STRINGTOWN,GALES CREEK AT STRINGTOWN,1.23E+12,1.23E+12,Gales Creek,NA,NA,,
United State Geological Survey,USGS,453232000000000,45.5420861,-122.9259972,NAD83,DAWSON CREEK AT SHUTE RD ABOVE SITE,DAWSON CREEK AT SHUTE RD ABOVE SITE,1.23E+12,1.23E+12,Dawson Creek,NA,NA,,
United State Geological Survey,USGS,453249000000000,45.5470222,-122.8296917,NAD83,BRONSON CREEK AT 143RD,BRONSON CREEK AT 143RD,1.23E+12,1.23E+12,Bronson Creek,NA,NA,,
United State Geological Survey,USGS,453321000000000,45.55585,-122.809436,NAD83,BANNISTER CREEK AT LAIDLAW,BANNISTER CREEK AT LAIDLAW,1.23E+12,1.23E+12,Bronson Creek,NA,NA,,
United State Geological Survey,USGS,453339000000000,45.5608917,-122.803725,NAD83,BANNISTER CREEK AT 124TH,BANNISTER CREEK AT 124TH,1.23E+12,1.23E+12,Bronson Creek,NA,NA,,
United State Geological Survey,USGS,453438000000000,45.5774722,-118.7746389,NAD83,"MCKAY CR RESERVOIR (MCKAY CR NWR) NR PENDLETON, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,453506000000000,45.5848344,-123.2170556,NAD83,"ILER CREEK NEAR FOREST GROVE, OR","ILER CREEK NEAR FOREST GROVE, OR",1.23E+12,1.23E+12,Iler Creek,NA,NA,,
United State Geological Survey,USGS,453510000000000,45.5860778,-122.9924194,NAD83,MCKAY CREEK AT SUNSET HWY,MCKAY CREEK AT SUNSET HWY,1.23E+12,1.23E+12,McKay Creek,NA,NA,,
United State Geological Survey,USGS,453535000000000,45.593,-123.0639472,NAD83,EAST FORK DAIRY CREEK AT HARRINGTON RD,EAST FORK DAIRY CREEK AT HARRINGTON RD,1.23E+12,1.23E+12,East Fork Dairy Creek,NA,NA,,
United State Geological Survey,USGS,454543000000000,45.7617809,-122.881493,NAD83,"SOUTH SCAPPOSE CREEK AT SCAPPOSE, OR","SOUTH SCAPPOSE CREEK AT SCAPPOSE, OR",1.23E+12,1.23E+12,South Scappoose Creek,NA,NA,,
United State Geological Survey,USGS,455032000000000,45.8420589,-122.8242702,NAD83,"MCNULTY CREEK AT ST. HELENS, OR",NA,NA,NA,NA,NA,NA,,
United State Geological Survey,USGS,461206000000000,46.2016667,-123.9444444,NAD83,"COLUMBIA RIVER NEAR POINT ADAMS, OR",NA,NA,NA,NA,NA,NA,,
National Park Service Water Resources Division,11NPSWRD,ORCA_L1_LCC,42.1047942,-123.3897236,NAD83,Lake Creek at Culvert,NA,NA,NA,NA,NA,NA,,
National Park Service Water Resources Division,11NPSWRD,ORCA_L1_LCCB,42.0980972,-123.4118496,NAD83,Lower Cave Creek at Bridge,NA,NA,NA,NA,NA,NA,,
National Park Service Water Resources Division,11NPSWRD,ORCA_L1_LCCC,42.0987027,-123.408425,NAD83,Lower Cave Creek at Culvert,NA,NA,NA,NA,NA,NA,,
National Park Service Water Resources Division,11NPSWRD,ORCA_L1_LCCE,42.0981039,-123.4074598,NAD83,Lower Cave Creek at Entrance,NA,NA,NA,NA,NA,NA,,
National Park Service Water Resources Division,11NPSWRD,ORCA_L1_UCC,42.096132,-123.4047625,NAD83,Upper Cave Creek,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W001,45.6320923,-122.7846837,NAD83,W001,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W002,45.6318524,-122.7932312,NAD83,W002,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W003,45.6177406,-122.7965521,NAD83,W003,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W004,45.6115989,-122.7762155,NAD83,W004,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W005,45.6069712,-122.7840804,NAD83,W005,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W006,45.6055306,-122.7871889,NAD83,W006,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W007,45.6042889,-122.7733022,NAD83,W007,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W008,45.6009372,-122.7726555,NAD83,W008,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W009,45.5856406,-122.768459,NAD83,W009,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W010,45.5872606,-122.7644473,NAD83,W010,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W011,45.5816814,-122.756719,NAD83,W011,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W012,45.5799022,-122.7581174,NAD83,W012,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W013,45.5805855,-122.7460057,NAD83,W013-1,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W013-2,45.5805887,-122.7459934,NAD83,W013-2,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W014,45.5805339,-122.7449324,NAD83,W014,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W015,45.5755155,-122.7484024,NAD83,W015,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W016,45.5718422,-122.7428874,NAD83,W016-1,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W016-2,45.5718422,-122.7428874,NAD83,W016-2,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W017,45.5678022,-122.7404641,NAD83,W017,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W018,45.5675604,-122.7193741,NAD83,W018,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W019,45.5577004,-122.7246825,NAD83,W019,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W020,45.5629549,-122.7071746,NAD83,W020,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W021,45.5656604,-122.7120958,NAD83,W021,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W022,45.5493087,-122.7051126,NAD83,W022,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW2-W023,45.5387211,-122.6842472,NAD83,W023,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W023E,45.5395226,-122.6829385,NAD83,W023E,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W023M,45.5387593,-122.6842639,NAD83,W023M,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W023W,45.5378805,-122.6854638,NAD83,W023W,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W024,45.4721497,-122.6672403,NAD83,W024,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W025,45.6338485,-122.7883474,NAD83,W025,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W025E,45.6327507,-122.7857414,NAD83,W025E,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W025M,45.6338485,-122.7883474,NAD83,W025M,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W025W,45.6348787,-122.79063,NAD83,W025W,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W026,45.6308072,-122.7863435,NAD83,W026,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W027,45.6191464,-122.799163,NAD83,W027,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W028,45.6121482,-122.7846411,NAD83,W028,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W029,45.5999348,-122.7826285,NAD83,W029,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W030,45.589143,-122.7672664,NAD83,W030,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W031,45.5812747,-122.7609621,NAD83,W031,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W032,45.579837,-122.7462569,NAD83,W032,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W033,45.5740388,-122.745875,NAD83,W033,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W034,45.5697585,-122.7398303,NAD83,W034,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W035,45.5661838,-122.7148772,NAD83,W035,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W036,45.5578031,-122.7230604,NAD83,W036,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W037,45.551061,-122.7055826,NAD83,W037,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,LW3-W038,45.5521693,-122.6967063,NAD83,W038,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSB7,45.5794207,-122.7560316,NAD83,GS-B7,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSC7,45.5797694,-122.7557407,NAD83,GS-C7,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSD5,45.5800408,-122.7546302,NAD83,GS-D5,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW01,45.5828535,-122.7632717,NAD83,GSW-01,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW02,45.5824882,-122.7625968,NAD83,GSW-02,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW03,45.5814597,-122.7613211,NAD83,GSW-03,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW04,45.581667,-122.7611027,NAD83,GSW-04,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW05,45.5818104,-122.7607881,NAD83,GSW-05,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW06,45.5810811,-122.7604816,NAD83,GSW-06,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW07,45.5812293,-122.7601984,NAD83,GSW-07,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW08,45.5815101,-122.7600103,NAD83,GSW-08,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW09,45.5807206,-122.7595607,NAD83,GSW-09,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW10,45.5810947,-122.7593725,NAD83,GSW-10,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW11,45.5803406,-122.7585102,NAD83,GSW-11,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW12,45.5808708,-122.7580585,NAD83,GSW-12,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW13,45.5799599,-122.7574987,NAD83,GSW-13,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW14,45.5801,-122.7562306,NAD83,GSW-14,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW15,45.5794207,-122.7560316,NAD83,GSW-15,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW16,45.5794793,-122.7547212,NAD83,GSW-16,NA,NA,NA,NA,NA,NA,,
EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCGSG07GSW17,45.5789888,-122.7549713,NAD83,GSW-17,NA,NA,NA,NA,NA,NA,,
