OBJECTID,STATION,DESCRIPTION,DEC_LAT,DEC_LONG,RIVER_MILE,LLID,RIVER_MILE_LAKE,LAKE_LLID,LAKE_NAME,GIS_Source_LAKE,GIS_STREAMNAME,GIS_Source,EPA_BEACH_ID,BEACH_NAME
877,23917,"Nohorn Creek, 8.1 miles on FSR 70 (Collawash, Clackamas, Willamette)",44.946221000000001,-122.192335000000000,1.500000000000000,1221677449531,0.000000000000000,,,,Nohorn Creek,,,
879,32573,"Hood River downstream of Neil Creek, right bank",45.664409999999997,-121.524670000000000,4.580000000000000,1215067457204,0.000000000000000,,,,Hood River,100K,,
880,24060,Meacham Creek at River Mile 16.7 (Umatilla),45.496307999999999,-118.278114000000000,17.300000000000001,1183604457023,0.000000000000000,,,,Meacham Creek,,,
881,23015,Willow Creek 50 feet upstream of Heppner WWTP outfall,45.370666999999997,-119.572500000000010,54.399999999999999,1200159457949,0.000000000000000,,,,Willow Creek,,,
882,11133,Neil Creek at Hwy 66 (Ashland),42.185471999999997,-122.652139000000010,0.900000000000000,1226659421944,0.000000000000000,,,,Neil Creek,,,
883,13555,Walluski River at Hwy 202,46.148277999999998,-123.797500000000000,1.000000000000000,1238137461466,0.000000000000000,,,,Wallooskee River,,,
884,25457,Calapooia River at Brownsville,44.390900000000002,-122.984390000000000,35.299999999999997,1231108446399,0.000000000000000,,,,Calapooia River,,,
885,34445,North Fork Burnt River upstream of Hwy 7,44.668390000000002,-118.377330000000000,20.039999999999999,1181903445028,0.000000000000000,,,,North Fork Burnt River,100K,,
887,13171,Lenz Creek at Stadleman Drive Pump Station,45.628749999999997,-121.522028000000010,1.200000000000000,1215146456436,0.000000000000000,,,,Lenz Creek,,,
888,34070,Zig Zag River at mouth below new Highway 18 bridge,45.347099999999998,-121.942860000000000,0.170000000000000,1219454453487,0.000000000000000,,,,Zigzag River,100K,,
889,29985,Calapooia River,44.235978000000003,-122.461920000000010,69.180000000000007,1231108446399,0.000000000000000,,,,Calapooia River,,,
890,11517,South Fork Bochsler Creek at Dominic Road,45.086027999999999,-122.756249999999990,2.200000000000000,1227943450944,0.000000000000000,,,,Bochsler Creek,,,
891,13148,Indian Creek at Union Avenue near Ppl power station,45.699083000000002,-121.518972000000010,0.470000000000000,1215104457009,0.000000000000000,,,,Indian Creek,100K,,
893,11156,Rickreall Creek at Bowersville Road (Dallas),44.919139000000001,-123.257222000000000,10.699999999999999,1231136449288,0.000000000000000,,,,Rickreall Creek,,,
894,33970,Luckiamute River at River Mile 21.1 (Willamette),44.787300000000002,-123.316199999999990,21.969999999999999,1231480447559,0.000000000000000,,,,Luckiamute River,100K,,
895,13389,Isthmus Slough at Coos City Bridge,43.301389000000000,-124.206943999999990,7.100000000000000,1241999433841,0.000000000000000,,,,Isthmus Slough,,,
896,32032,"Port of Astoria, Young's Bay, 100 feet from outfall",46.186830000000000,-123.866360000000000,0.700000000000000,1239022461911,0.000000000000000,,,,Youngs Bay,100K,,
897,26032,Upton Slough at Nestucca Bay Wildlife Refuge US of tidegate,45.167580000000001,-123.945719999999990,3.000000000000000,1239690451606,0.000000000000000,,,,Nestucca Bay,,,
898,32473,McKay Creek at Hwy 26,44.330350000000003,-120.893100000000000,0.410000000000000,1208992443269,0.000000000000000,,,,McKay Creek,100K,,
899,23276,Nehalem River upstream of Wolf Creek at Timber Road Bridge,45.760572000000003,-123.296786999999990,108.400000000000010,1238951456889,0.000000000000000,,,,Nehalem River,,,
900,23817,Miami River tributary at River Mile 0.04,45.627834000000000,-123.815747000000000,9.800000000000001,1239230455475,0.000000000000000,,,,Miami River,,,
901,28488,Willamina Creek upstream of pump station,45.089440000000003,-123.494170000000000,1.900000000000000,1234765450782,0.000000000000000,,,,Willamina Creek,,,
902,12587,"Bear Creek at Bikeway Bridge, near Talent",42.426389000000000,-122.955806000000000,1.000000000000000,1229691424326,0.000000000000000,,,,Bear Creek,,,
904,34027,Soap Creek at mouth (Luckiamute),44.729799999999997,-123.163400000000000,0.060000000000000,1231630447305,0.000000000000000,,,,Soap Creek,100K,,
905,31357,Elk Creek near Delena,46.067950000000003,-123.051220000000000,1.800000000000000,1230315460892,0.000000000000000,,,,Elk Creek,,,
906,12657,McKenzie River at Hwy 126 downstream of Clear Lake,44.356250000000003,-121.995611000000000,84.200000000000003,1230673441173,0.000000000000000,,,,McKenzie River,,,
908,13644,Haynes Inlet downstream of Red Marker 4,43.442917000000001,-124.215943999999990,1.100000000000000,1242266434305,0.000000000000000,,,,Haynes Inlet,,,
909,30624,Hot Springs Fork Collawash,44.888390000000001,-122.142495000000000,12.300000000000001,1220653449851,0.000000000000000,,,,Hot Springs Fk Collawash River,,,
910,33266,"Willow Creek at Diversion Weir just north of Jamieson, OR",44.187840000000001,-117.436030000000000,19.520000000000000,1172554440234,0.000000000000000,,,,Willow Creek,100K,,
911,30424,Camp Creek,44.635230000000000,-118.842650000000010,5.100000000000000,1187958446932,0.000000000000000,,,,Camp Creek,,,
912,34752,Columbia River Right Bank Shoreline below Bingen Point Outlet,45.704700000000003,-121.457300000000000,168.400000000000010,1240483462464,0.000000000000000,,,,Columbia River,,,
913,23285,"Beneke Creek at Hwy 202 (Jewell) (Fishhawk, Nehalem)",45.934744000000002,-123.501279000000000,0.400000000000000,1234946459310,0.000000000000000,,,,Beneke Creek,,,
914,32144,North Umpqua River above Lemolo Lake near Inlet Campground,43.310833000000002,-122.153600000000000,94.390000000000001,1234460432681,0.000000000000000,,,,North Umpqua River,100K,,
915,20729,Tillamook Bay OR2070,45.497500000000002,-123.922500000000000,4.300000000000000,1239378455599,0.000000000000000,,,,Tillamook Bay,,,
917,29388,Short Sand Beach at Short Sand CR (Oswald State Park),45.759419999999999,-123.965310000000000,41.070000000000000,1240637462558,0.000000000000000,,,,,,OR770138,Short Sand Beach
918,12215,Roaring Creek 300 feet upstream of city water intake,45.567306000000002,-123.253833000000000,0.060000000000000,1232532455672,0.000000000000000,,,,Roaring Creek,,,
919,29026,Jordan Creek at Murname Boy Scout Camp approximately 15 miles southwest of Eugene,43.931699999999999,-123.300250000000010,1.800000000000000,1232916439493,0.000000000000000,,,,Jordan Creek,,,
920,11428,North Fork Nehalem River at Alderdale,45.768360999999999,-123.843082999999990,3.900000000000000,1238777457315,0.000000000000000,,,,North Fork Nehalem River,,,
921,25165,Deschutes River 100 yards downstream of Tetherow Boat Launch,43.762188999999999,-121.579010000000000,208.000000000000000,1209151456389,0.000000000000000,,,,Deschutes River,,,
922,23814,Nestucca River at River Mile 53.9,45.321019999999997,-123.442141000000010,48.000000000000000,1239555451826,0.000000000000000,,,,Nestucca River,,,
923,10392,Siuslaw River at Hwy 126 (Mapleton),44.030138999999998,-123.852138999999990,19.699999999999999,1241338440157,0.000000000000000,,,,Siuslaw River,,,
924,34860,"Rogue River at RM 120.76, 200 yds upstream of City of Gold Hill PWS Intake",42.448599999999999,-123.042100000000000,120.890000000000000,1244292424210,0.000000000000000,,,,Rogue River,100K,,
925,10810,Columbia River at Beaver Army Terminal,46.148860999999997,-123.378972000000000,40.600000000000001,1240483462464,0.000000000000000,,,,Columbia River,,,
926,32235,Tillamook Bay near Memaloosa Boat Ramp,45.472890999999997,-123.890401999999990,6.760000000000000,1239378455599,0.000000000000000,,,,Tillamook Bay,100K,,
927,13002,Wallowa River 100 feet downstream of Wallowa STP outfall,45.578060999999998,-117.529096999999990,22.899999999999999,1177853457255,0.000000000000000,,,,Wallowa River,,,
928,22394,Nestucca River at first bridge ramp (upstream of Beaver),45.276499999999999,-123.818167000000000,16.100000000000001,1239555451826,0.000000000000000,,,,Nestucca River,,,
929,26888,Long Rock Creek,45.167409999999997,-119.951860000000000,4.300000000000000,1199609452189,0.000000000000000,,,,Lone Rock Creek,,,
930,33171,Nye Beach turnaround west of discharge pipe (marine water),44.639209999999999,-124.062700000000010,135.949999999999990,1240637462558,0.000000000000000,,,,Pacific Ocean,100K,OR578688,Nye Beach
931,28892,"Sharps Creek 90 feet downstream of Martin Creek (tributary to Row River Mile 17.0, to Coast Fork Willamette River at River Mile 20.8)",43.584190000000000,-122.714699999999990,0.100000000000000,1227154435826,0.000000000000000,,,,Fairview Creek,,,
933,11628,Grande Ronde at Elgin STP outfall,45.577249999999999,-117.913000000000000,96.680000000000007,1169845460718,0.000000000000000,,,,Grande Ronde River,,,
934,25952,"Deer Creek downstream of Bell Ranch Lane, Dixonville (South Umpqua, Umpqua)",43.207749999999997,-123.264306000000000,5.300000000000000,1233443432145,0.000000000000000,,,,Deer Creek,,,
935,23296,Rock Creek North Fork at Keasey Rd. (Nehalem),45.821572400000001,-123.434809599999990,0.040000000000000,1234363458208,0.000000000000000,,,,North Fork Rock Creek,100K,,
936,33858,Lukiamute River,44.759905000000003,-123.377953000000010,27.780000000000001,1231480447559,0.000000000000000,,,,Luckiamute River,,,
937,26639,Rogue River at MacGregor Park,42.659120000000001,-122.687839999999990,155.380000000000000,1244292424210,0.000000000000000,,,,Rogue River,100K,,
938,35344,"Camp Creek, 100 ft DS of Government Camp Outfall",45.301530000000000,-121.777850000000000,6.420000000000000,1218960453118,0.000000000000000,,,,Camp Creek,100K,,
939,25752,"Middle Fork Coquille River, River Mile 29.75 ",42.998690000000003,-123.717528000000000,29.500000000000000,1241173430339,0.000000000000000,,,,Middle Fork Coquille River,,,
941,33071,"Lake Creek at Hwy 138 near Diamond Lake, OR",43.185279999999999,-122.165830000000000,11.449999999999999,1221642431901,0.000000000000000,,,,Lake Creek,100K,,
942,26739,Soap Creek at Hwy 99W (tributary to Luckiamute),44.732300000000002,-123.223460000000000,5.800000000000000,1231630447305,0.000000000000000,,,,Soap Creek,,,
944,12699,Skipanon R 200 yards DS of Shoreline STP outfall,46.096944000000001,-123.914100000000000,5.700000000000000,1239211461664,0.000000000000000,,,,Skipanon River,,,
945,35109,"Clackamas River, US of outfall",45.295099999999998,-122.346369999999990,23.230000000000000,1226050453723,0.000000000000000,,,,Clackamas River,100K,,
946,28374,"Murphy Creek at bridge (Applegate, Rogue)",42.303069999999998,-123.368939999999990,3.520000000000000,1233355423447,0.000000000000000,,,,Murphy Creek,100K,,
949,32504,South Fork Crooked River at Hwy 380,44.099139999999998,-120.046710000000000,0.380000000000000,1200526441018,0.000000000000000,,,,South Fork Crooked River,100K,,
950,23848,Cedar Creek at River Mile 1.5 (South Santiam),44.377481000000003,-122.582560000000000,0.800000000000000,1225895443678,0.000000000000000,,,,Cedar Creek,,,
951,12181,Lookout Creek (Transect 1),45.091200000000001,-118.533000000000000,3.100000000000000,1184763451094,0.000000000000000,,,,Lookout Creek,,,
952,23748,North Fork Yachats River approximately 0.1 mile upstream of Williamson Creek,44.316913999999997,-123.974386000000000,2.400000000000000,1239775442973,0.000000000000000,,,,North Fork Yachats River,,,
953,20671,Youngs River,46.148333000000001,-123.818611000000000,2.300000000000000,1238373461686,0.000000000000000,,,,Youngs River,,,
954,26404,Sandy River upstream of Bull Run confluence (River Mile 18.6),45.445416999999999,-122.249917000000000,18.500000000000000,1224071455697,0.000000000000000,,,,Sandy River,,,
955,29997,Winberry Creek Fork,43.866287999999997,-122.583209999999990,3.100000000000000,1226199439002,0.000000000000000,,,,South Fork Winberry Creek,,,
956,30246,"OR03-0032 Pacific Ocean, 1.8 nautical miles south of Cape Ferrelo",42.076815000000003,-124.372553999999990,345.690000000000000,1240637462558,0.000000000000000,,,,Pacific Ocean,100K,,
957,13183,East Fork Neal Creek at mouth,45.593806000000001,-121.499000000000000,5.680000000000000,1215257456640,0.000000000000000,,,,Neal Creek,100K,,
958,13669,Willanch Slough at tide gate (outside),43.431417000000003,-124.181667000000000,1.800000000000000,1242068434143,0.000000000000000,,,,Kentuck Slough,,,
959,11113,Soap Creek at Corvallis Road (Suver),44.724888999999997,-123.180833000000010,2.100000000000000,1231630447305,0.000000000000000,,,,Soap Creek,,,
960,29464,Ainsworth State Park,45.353299999999997,-122.032100000000000,1.400000000000000,1220215453683,0.000000000000000,,,,Boulder Creek,,,
961,28474,Mill Creek upstream of Hwy 22,44.996940000000002,-123.418330000000000,9.500000000000000,1234447450906,0.000000000000000,,,,Mill Creek,,,
962,30446,Clover Creek upstream of Buckbrush Creek,44.027000000000001,-117.726900000000000,4.100000000000000,1176876439822,0.000000000000000,,,,Clover Creek,,,
964,30346,Johnson Creek,45.462119999999999,-122.624219999999990,2.600000000000000,1226465454422,0.000000000000000,,,,Johnson Creek,,,
965,26822,Indian Creek at Hwy 36,44.080680000000001,-123.789980000000000,2.400000000000000,1237903440806,0.000000000000000,,,,Indian Creek,,,
966,10720,Grande Ronde River at Hilgard Park,45.342111000000003,-118.235556000000000,163.300000000000010,1169845460718,0.000000000000000,,,,Grande Ronde River,,,
967,29335,Yaquina Bay State Park Beach-South ,44.621409999999997,-124.067740000000000,137.300000000000010,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR598473,Yaquina Bay State Park Beach
969,33480,Fanno Creek,45.487926999999999,-122.741370000000000,11.770000000000000,1227639453931,0.000000000000000,,,,Fanno Creek,,,
970,32544,"Pacific Campground Mixing Zone, ditch upstream of Pacific Campground outfall",45.486499999999999,-123.848209999999990,0.270000000000000,1238493454831,0.000000000000000,,,,Unnamed Stream,24K,,
971,33515,Fanno Creek,45.486798000000000,-122.723414000000010,12.690000000000000,1227639453931,0.000000000000000,,,,Fanno Creek,,,
974,22952,Clatskanie River downstream of STP,46.109361000000000,-123.206500000000010,1.100000000000000,1232215461207,0.000000000000000,,,,Clatskanie River,,,
975,25643,Isthmus Slough east of Coos Bay city center,43.365710999999997,-124.210053000000000,0.700000000000000,1241999433841,0.000000000000000,,,,Isthmus Slough,,,
976,25159,Willow Creek at middle of lone guardrail 1/4 mile downstream of Blake Ranch Road,45.172288999999999,-119.327892000000010,70.599999999999994,1200159457949,0.000000000000000,,,,Willow Creek,,,
977,31995,John Day River at ODFW access bridge,44.455517000000000,-119.443830000000010,214.520000000000010,1206499457318,0.000000000000000,,,,John Day River,100K,,
978,31408,Bull Run River,45.504069999999999,-121.929180000000000,19.600000000000001,1222471454463,0.000000000000000,,,,Bull Run River,,,
979,21816,Thomas Creek at Hwy 226 Bridge,44.704296999999997,-122.847408000000000,8.199999999999999,1229666446777,0.000000000000000,,,,Thomas Creek,,,
980,34751,Willamette River at Mouth Right Bank Shoreline at Kelly Point Park,45.650700000000001,-122.763200000000000,0.470000000000000,1227618456580,0.000000000000000,,,,Willamette River,100K,,
981,33964,Baker Creek above Juliet Dam (Yamhill),45.245300000000000,-123.329600000000000,10.510000000000000,1231850452478,0.000000000000000,,,,Baker Creek,100K,,
982,32095,Weyerhaeuser Company - Springfield water intake,44.117199999999997,-123.084000000000000,1.150000000000000,1230673441173,0.000000000000000,,,,McKenzie River,100K,,
983,23536,Beaver Creek at Beaver Springs Road (upstream of Girt Creek),46.054915999999999,-122.954652999999990,16.899999999999999,1233318462228,0.000000000000000,,,,Beaver Creek,,,
984,34451,Big Elk Creek at Feagles Creek Road bridge near Harlan (Yaquina R),44.541800000000002,-123.696200000000000,22.219999999999999,1238753446217,0.000000000000000,,,,Elk Creek,100K,,
985,14631,"Howard Dolph, Rufus",45.689999999999998,-120.752222000000000,209.300000000000010,1240483462464,0.000000000000000,,,,Columbia River,100K,,
986,33615,Willamette River at Tryon Creek confluence,45.422800000000002,-122.655800000000000,20.050000000000001,1227618456580,0.000000000000000,,,,Willamette River,100K,,
989,21567,Williamson River at Silver Lake Road near wildlife refuge,42.964944000000003,-121.578582999999990,57.799999999999997,1219591424414,0.000000000000000,,,,Williamson River,,,
990,34233,East Branch Palmer at Stringtown Road,45.196770000000001,-123.083930000000000,2.220000000000000,1230703452218,0.000000000000000,,,,Palmer Creek,100K,,
991,13695,Black Rock Fork at Boze Shelter River Mile 4.8,43.141666999999998,-122.553000000000000,4.100000000000000,1225898431073,0.000000000000000,,,,Black Rock Fork,,,
992,11703,Coquille River at River Mile 25.0,43.170971999999999,-124.188167000000010,24.300000000000001,1244273431235,0.000000000000000,,,,Coquille River,,,
993,10801,Swan Island Channel Midpoint,45.563806000000000,-122.709083000000010,9.000000000000000,1227618456580,0.000000000000000,,,,Willamette River,,,
994,20714,Tillamook Bay,45.538888999999998,-123.923610999999990,1.700000000000000,1239378455599,0.000000000000000,,,,Tillamook Bay,,,
