"site_only","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasureMeasureValue","DrainageAreaMeasureMeasureUnitCode","ContributingDrainageAreaMeasureMeasureValue","ContributingDrainageAreaMeasureMeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasureMeasureValue","HorizontalAccuracyMeasureMeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasureMeasureValue","VerticalMeasureMeasureUnitCode","VerticalAccuracyMeasureMeasureValue","VerticalAccuracyMeasureMeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasureMeasureValue","WellDepthMeasureMeasureUnitCode","WellHoleDepthMeasureMeasureValue","WellHoleDepthMeasureMeasureUnitCode","LatChar","LonChar"
"NLA06608-R10FOURMI","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-NLA06608-R10FOURMI","Four Mile Lake","Lake","VISIT_NO=""1"";DATE_COL=""2007-08-07"";WSA_ECO3=""WMTNS"";WSA_ECO9=""WMT"";REACHCODE=""18010203000427"";COM_ID=""24093752"";STATUS_VER=""Target_Sampled"";SAMPLED=""YES"";LAKE_SAMP=""Target_Sampled"";SITE_TYPE=""REF_Lake"";TNT=""Target"";ALBERS_X=""-2118496.49869"";ALBERS_Y=""8511",18010203,NA,"",NA,"","42.469349999999999","-122.258622",NA,"","","GPS-Unspecified","WGS84","1752.0","m              ",NA,"","Other","NGVD29      ","US",41,"035",NA,NA,NA,NA,NA,NA,NA,NA,"42.46935","-122.258622"
"NLA06608-R10SQUAWL","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-NLA06608-R10SQUAWL","Squaw Lakes","Lake","VISIT_NO=""1"";DATE_COL=""2007-08-24"";WSA_ECO3=""WMTNS"";WSA_ECO9=""WMT"";REACHCODE=""17100309000673"";COM_ID=""23938565"";STATUS_VER=""Target_Sampled"";SAMPLED=""YES"";LAKE_SAMP=""Target_Sampled"";SITE_TYPE=""REF_Lake"";TNT=""Target"";ALBERS_X=""-2191776.02495"";ALBERS_Y=""8223",17100309,NA,"",NA,"","42.040047000000001","-123.02033400000001",NA,"","","GPS-Unspecified","WGS84","921.0","m              ",NA,"","Other","NGVD29      ","US",41,"029",NA,NA,NA,NA,NA,NA,NA,NA,"42.040047","-123.020334"
"ORSE04-R002","NARS","EPA National Aquatic Resource Survey Data","NARS-ORSE04-R002","GOLD LAKE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPHAND/Strahler Stream Order is  2/WATERSHED AREA is 41.36km^2",17090001,NA,"",NA,NA,"43.640000000000001","-122.03",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1472.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"39",NA,NA,NA,NA,NA,NA,NA,NA,"43.64372","-122.03097"
"ORSE04-R003","NARS","EPA National Aquatic Resource Survey Data","NARS-ORSE04-R003","BOULDER CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPHAND/Strahler Stream Order is  3/WATERSHED AREA is 60.9614km^2",17100301,NA,"",NA,NA,"43.329999999999998","-122.5",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","701.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"19",NA,NA,NA,NA,NA,NA,NA,NA,"43.33037","-122.5088"
"ORSE04-R005","NARS","EPA National Aquatic Resource Survey Data","NARS-ORSE04-R005","GUANO_CK_HART_MTN","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPHAND/Strahler Stream Order is  3/WATERSHED AREA is 33.2479km^2",17120008,NA,"",NA,NA,"42.380000000000003","-119.72",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1789.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"37",NA,NA,NA,NA,NA,NA,NA,NA,"42.38248","-119.72121"
"ORSE04-R009","NARS","EPA National Aquatic Resource Survey Data","NARS-ORSE04-R009","WILDHORSE CREEK","River/Stream","FLOW is PARTIAL WADEABLE/SITE TYPE is EMAPHAND/Strahler Stream Order is  2/WATERSHED AREA is 13.1005km^2",17120009,NA,"",NA,NA,"42.590000000000003","-118.59",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1922.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"25",NA,NA,NA,NA,NA,NA,NA,NA,"42.59082","-118.59915"
"ORSE04-R010","NARS","EPA National Aquatic Resource Survey Data","NARS-ORSE04-R010","LITTLE WILDHORSE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPHAND/Strahler Stream Order is  1/WATERSHED AREA is 5.1748km^2",17120009,NA,"",NA,NA,"42.600000000000001","-118.59",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","2065.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"25",NA,NA,NA,NA,NA,NA,NA,NA,"42.60184","-118.59402"
"ORSE04-R011","NARS","EPA National Aquatic Resource Survey Data","NARS-ORSE04-R011","WILLOW CREEK_NEAR HUNTERS CABIN","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPHAND/Strahler Stream Order is  2/WATERSHED AREA is 7.5156km^2",17120009,NA,"",NA,NA,"42.670000000000002","-118.51000000000001",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1574.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"25",NA,NA,NA,NA,NA,NA,NA,NA,"42.6779","-118.51607"
"ORSE04-R014","NARS","EPA National Aquatic Resource Survey Data","NARS-ORSE04-R014","WILLIAMSON RIVER","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPHAND/Strahler Stream Order is  4/WATERSHED AREA is 349.8366km^2",18010201,NA,"",NA,NA,"42.829999999999998","-121.45",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1393.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"35",NA,NA,NA,NA,NA,NA,NA,NA,"42.83175","-121.45719"
"ORSE04-R015","NARS","EPA National Aquatic Resource Survey Data","NARS-ORSE04-R015","ANNIE CREEK_WOOD RIVER","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPHAND/Strahler Stream Order is  3/WATERSHED AREA is 72.4084km^2",18010203,NA,"",NA,NA,"42.759999999999998","-122.05",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1325.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"35",NA,NA,NA,NA,NA,NA,NA,NA,"42.76583","-122.06024"
"ORSE04-R020","NARS","EPA National Aquatic Resource Survey Data","NARS-ORSE04-R020","ROCK_CK_HART_MTN","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPHAND/Strahler Stream Order is  3/WATERSHED AREA is 31.5374km^2",17120008,NA,"",NA,NA,"42.530000000000001","-119.68000000000001",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1757.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"37",NA,NA,NA,NA,NA,NA,NA,NA,"42.53133","-119.68263"
"ORSE04-R021","NARS","EPA National Aquatic Resource Survey Data","NARS-ORSE04-R021","DEGARNO_CK_HART_MTN","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPHAND/Strahler Stream Order is  1/WATERSHED AREA is 15.2441km^2",17120007,NA,"",NA,NA,"42.469999999999999","-119.78",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1536.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"37",NA,NA,NA,NA,NA,NA,NA,NA,"42.47801","-119.78424"
"ORSE04-R022","NARS","EPA National Aquatic Resource Survey Data","NARS-ORSE04-R022","WILLOW CK_NEAR WHITEHORSE RANCH","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPHAND/Strahler Stream Order is  3/WATERSHED AREA is 44.4041km^2",17120009,NA,"",NA,NA,"42.189999999999998","-118.20999999999999",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1562.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"25",NA,NA,NA,NA,NA,NA,NA,NA,"42.1915","-118.21293"
"R10PORTLANDHARBOR-LW2-W001","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W001","W001","River/Stream","Rivermile 2",17090012,NA,"",NA,NA,"45.632092299999996","-122.7846837",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","4.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6320923","-122.7846837"
"R10PORTLANDHARBOR-LW2-W002","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W002","W002","River/Stream","Rivermile 2.2",17090012,NA,"",NA,NA,"45.6318524","-122.79323119999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"",NA,"","","","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6318524","-122.7932312"
"R10PORTLANDHARBOR-LW2-W003","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W003","W003","River/Stream","Rivermile 3",17090012,NA,"",NA,NA,"45.617740599999998","-122.7965521",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","7.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6177406","-122.7965521"
"R10PORTLANDHARBOR-LW2-W004","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W004","W004","River/Stream","Rivermile 3.7",17090012,NA,"",NA,NA,"45.611598899999997","-122.77621550000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","4.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6115989","-122.7762155"
"R10PORTLANDHARBOR-LW2-W005","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W005","W005","River/Stream","Rivermile 3.9",17090012,NA,"",NA,NA,"45.606971199999997","-122.78408039999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6069712","-122.7840804"
"R10PORTLANDHARBOR-LW2-W006","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W006","W006","River/Stream","Rivermile 4",17090012,NA,"",NA,NA,"45.605530600000002","-122.7871889",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","6.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6055306","-122.7871889"
"R10PORTLANDHARBOR-LW2-W007","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W007","W007","River/Stream","Rivermile 4.4",17090012,NA,"",NA,NA,"45.6042889","-122.7733022",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","2.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6042889","-122.7733022"
"R10PORTLANDHARBOR-LW2-W008","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W008","W008","River/Stream","Rivermile 4.6",17090012,NA,"",NA,NA,"45.600937199999997","-122.7726555",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","5.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6009372","-122.7726555"
"R10PORTLANDHARBOR-LW2-W009","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W009","W009","River/Stream","Rivermile 5.6",17090012,NA,"",NA,NA,"45.585640599999998","-122.76845900000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","5.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5856406","-122.768459"
"R10PORTLANDHARBOR-LW2-W010","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W010","W010","River/Stream","Rivermile 5.7",17090012,NA,"",NA,NA,"45.5872606","-122.7644473",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","2.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5872606","-122.7644473"
"R10PORTLANDHARBOR-LW2-W011","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W011","W011","River/Stream","Rivermile 6.3",17090012,NA,"",NA,NA,"45.581681400000001","-122.756719",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5816814","-122.756719"
"R10PORTLANDHARBOR-LW2-W012","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W012","W012","River/Stream","Rivermile 6.3",17090012,NA,"",NA,NA,"45.579902199999999","-122.7581174",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","6.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5799022","-122.7581174"
"R10PORTLANDHARBOR-LW2-W013","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W013","W013-1","River/Stream","Rivermile 6.7",17090012,NA,"",NA,NA,"45.580585499999998","-122.7460057",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5805855","-122.7460057"
"R10PORTLANDHARBOR-LW2-W013-2","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W013-2","W013-2","River/Stream","Rivermile 6.7",17090012,NA,"",NA,NA,"45.5805887","-122.7459934",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5805887","-122.7459934"
"R10PORTLANDHARBOR-LW2-W014","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W014","W014","River/Stream","Rivermile 6.7",17090012,NA,"",NA,NA,"45.580533899999999","-122.7449324",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","2.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5805339","-122.7449324"
"R10PORTLANDHARBOR-LW2-W015","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W015","W015","River/Stream","Rivermile 6.9",17090012,NA,"",NA,NA,"45.575515500000002","-122.7484024",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","2.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5755155","-122.7484024"
"R10PORTLANDHARBOR-LW2-W016","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W016","W016-1","River/Stream","Rivermile 7.2",17090012,NA,"",NA,NA,"45.571842199999999","-122.7428874",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5718422","-122.7428874"
"R10PORTLANDHARBOR-LW2-W016-2","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W016-2","W016-2","River/Stream","Rivermile 7.2",17090012,NA,"",NA,NA,"45.571842199999999","-122.7428874",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5718422","-122.7428874"
"R10PORTLANDHARBOR-LW2-W017","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W017","W017","River/Stream","Rivermile 7.5",17090012,NA,"",NA,NA,"45.567802200000003","-122.7404641",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","3.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5678022","-122.7404641"
"R10PORTLANDHARBOR-LW2-W018","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W018","W018","River/Stream","Rivermile 8.3",17090012,NA,"",NA,NA,"45.567560399999998","-122.7193741",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","5.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5675604","-122.7193741"
"R10PORTLANDHARBOR-LW2-W019","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W019","W019","River/Stream","Rivermile 8.6",17090012,NA,"",NA,NA,"45.557700400000002","-122.7246825",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","2.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5577004","-122.7246825"
"R10PORTLANDHARBOR-LW2-W020","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W020","W020","River/Stream","Rivermile 9.1",17090012,NA,"",NA,NA,"45.562954900000001","-122.7071746",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","1.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5629549","-122.7071746"
"R10PORTLANDHARBOR-LW2-W021","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W021","W021","River/Stream","Rivermile 8.7",17090012,NA,"",NA,NA,"45.565660399999999","-122.7120958",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","3.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5656604","-122.7120958"
"R10PORTLANDHARBOR-LW2-W022","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W022","W022","River/Stream","Rivermile 9.7",17090012,NA,"",NA,NA,"45.549308699999997","-122.70511260000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","4.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5493087","-122.7051126"
"R10PORTLANDHARBOR-LW2-W023","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW2-W023","W023","River/Stream","Rivermile 11",17090012,NA,"",NA,NA,"45.538721099999997","-122.6842472",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5387211","-122.6842472"
"R10PORTLANDHARBOR-LW3-W023E","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W023E","W023E","River/Stream","Rivermile 11",17090012,NA,"",NA,NA,"45.539522599999998","-122.68293850000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5395226","-122.6829385"
"R10PORTLANDHARBOR-LW3-W023M","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W023M","W023M","River/Stream","Rivermile 10.9",17090012,NA,"",NA,NA,"45.538759300000002","-122.6842639",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5387593","-122.6842639"
"R10PORTLANDHARBOR-LW3-W023W","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W023W","W023W","River/Stream","Rivermile 11",17090012,NA,"",NA,NA,"45.5378805","-122.68546379999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5378805","-122.6854638"
"R10PORTLANDHARBOR-LW3-W024","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W024","W024","River/Stream","Rivermile 15.9",17090012,NA,"",NA,NA,"45.472149700000003","-122.6672403",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","7.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.4721497","-122.6672403"
"R10PORTLANDHARBOR-LW3-W025","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W025","W025","River/Stream","Rivermile 2",17090012,NA,NA,NA,NA,"45.633848499999999","-122.78834740000001",NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,NA,"Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6338485","-122.7883474"
"R10PORTLANDHARBOR-LW3-W025E","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W025E","W025E","River/Stream","Rivermile 2",17090012,NA,"",NA,NA,"45.632750700000003","-122.78574140000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6327507","-122.7857414"
"R10PORTLANDHARBOR-LW3-W025M","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W025M","W025M","River/Stream","Rivermile 2",17090012,NA,"",NA,NA,"45.633848499999999","-122.78834740000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6338485","-122.7883474"
"R10PORTLANDHARBOR-LW3-W025W","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W025W","W025W","River/Stream","Rivermile 2",17090012,NA,"",NA,NA,"45.634878700000002","-122.79062999999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6348787","-122.79063"
"R10PORTLANDHARBOR-LW3-W026","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W026","W026","River/Stream","Rivermile 2.1",17090012,NA,"",NA,NA,"45.6308072","-122.7863435",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6308072","-122.7863435"
"R10PORTLANDHARBOR-LW3-W027","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W027","W027","River/Stream","Rivermile 2.9",17090012,NA,"",NA,NA,"45.619146399999998","-122.79916299999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83","6.0","ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6191464","-122.799163"
"R10PORTLANDHARBOR-LW3-W028","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W028","W028","River/Stream","Rivermile 3.6",17090012,NA,"",NA,NA,"45.6121482","-122.7846411",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.6121482","-122.7846411"
"R10PORTLANDHARBOR-LW3-W029","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W029","W029","River/Stream","Rivermile 4.4",17090012,NA,"",NA,NA,"45.5999348","-122.7826285",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5999348","-122.7826285"
"R10PORTLANDHARBOR-LW3-W030","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W030","W030","River/Stream","Rivermile 5.5",17090012,NA,"",NA,NA,"45.589143","-122.7672664",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.589143","-122.7672664"
"R10PORTLANDHARBOR-LW3-W031","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W031","W031","River/Stream","Rivermile 6.1",17090012,NA,"",NA,NA,"45.581274700000002","-122.7609621",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5812747","-122.7609621"
"R10PORTLANDHARBOR-LW3-W032","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W032","W032","River/Stream","Rivermile 6.7",17090012,NA,"",NA,NA,"45.579836999999998","-122.74625690000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.579837","-122.7462569"
"R10PORTLANDHARBOR-LW3-W033","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W033","W033","River/Stream","Rivermile 7",17090012,NA,"",NA,NA,"45.574038799999997","-122.745875",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5740388","-122.745875"
"R10PORTLANDHARBOR-LW3-W034","R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-LW3-W034","W034","River/Stream","Rivermile 7.5",17090012,NA,"",NA,NA,"45.569758499999999","-122.73983029999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"45.5697585","-122.7398303"
