"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasureMeasureValue","DrainageAreaMeasureMeasureUnitCode","ContributingDrainageAreaMeasureMeasureValue","ContributingDrainageAreaMeasureMeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasureMeasureValue","HorizontalAccuracyMeasureMeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasureMeasureValue","VerticalMeasureMeasureUnitCode","VerticalAccuracyMeasureMeasureValue","VerticalAccuracyMeasureMeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasureMeasureValue","WellDepthMeasureMeasureUnitCode","WellHoleDepthMeasureMeasureValue","WellHoleDepthMeasureMeasureUnitCode","site_only","LatChar","LonChar"
"NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR066","Tributary to Lost Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/8/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""2.354"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fiel",17100305,NA,"",NA,"","43.167929999999998","-123.6913",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NARSTEST-FW08OR066","43.16793","-123.6913"
"NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR069","Bowman Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/18/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""13.352"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fi",17070202,NA,"",NA,"","45.192900000000002","-118.70399999999999",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"059",NA,NA,NA,NA,NA,NA,NA,NA,"NARSTEST-FW08OR069","45.1929","-118.704"
"NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR071","Willamette River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""Urban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""7th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/2/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""28623.298"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for descript",17090012,NA,"",NA,"","45.553559999999997","-122.70578999999999",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"051",NA,NA,NA,NA,NA,NA,NA,NA,"NARSTEST-FW08OR071","45.55356","-122.70579"
"NARSTEST","EPA National Aquatic Resources Survey (TEST Submission)","NARSTEST-FW08OR074","Deschutes River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""4th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/24/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""665.474"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of f",17070301,NA,"",NA,"","43.687539999999998","-121.68600000000001",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NARSTEST-FW08OR074","43.68754","-121.686"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR001","Wind Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""2nd"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/14/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""6.208"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fie",17100303,NA,"",NA,"","43.649590000000003","-124.0954",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR001","43.64959","-124.0954"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR002","Hinton Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""3rd"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/22/2008"";FW_ECO9=""XER"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""79.316"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for description of fields.",17070104,NA,"",NA,"","45.368189999999998","-119.4461",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"049",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR002","45.36819","-119.4461"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR003","West Fork Silver Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/24/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""6.415"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fie",17120005,NA,"",NA,"","42.943080000000002","-121.25917",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR003","42.94308","-121.25917"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR004","Johnny Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""2nd"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/23/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""19.27"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fie",17070201,NA,"",NA,"","44.62321","-119.63838",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR004","44.62321","-119.63838"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR005","Sawmill Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""2nd"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/21/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""23.822"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fi",17050203,NA,"",NA,"","44.898449999999997","-117.42406",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR005","44.89845","-117.42406"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR006","Siuslaw River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/15/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""325.168"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of f",17100206,NA,"",NA,"","43.87567","-123.50243",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR006","43.87567","-123.50243"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR008","Dry Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/17/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""4.316"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fie",17060102,NA,"",NA,"","45.114510000000003","-116.85638",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"063",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR008","45.11451","-116.85638"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR009","Tributary to Nestucca River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/9/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""6.377"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for description of fields.",17100203,NA,"",NA,"","45.30021","-123.4774",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"057",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR009","45.30021","-123.4774"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR010","Fish Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/3/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""2.837"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fiel",17100301,NA,"",NA,"","43.09695","-122.41151000000001",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR010","43.09695","-122.41151"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR011","Siuslaw River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/7/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""669.389"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 f",17100206,NA,"",NA,"","43.99118","-123.66463",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR011","43.99118","-123.66463"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR012","Sandy River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/13/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""685.76"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 f",17080001,NA,"",NA,"","45.395277800000002","-122.1497222",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR012","45.3952778","-122.1497222"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR014","McKenzie River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/3/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""1098.134"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 ",17090004,NA,"",NA,"","44.167459999999998","-122.24957999999999",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR014","44.16746","-122.24958"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR015","Rogue River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""Urban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/19/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""5637.641"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 fo",17100308,NA,"",NA,"","42.413333299999998","-123.1583333",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"029",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR015","42.4133333","-123.1583333"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR016","South Santiam River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""NO"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/12/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""1643.865"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for descr",17090006,NA,"",NA,"","44.490769999999998","-122.81381",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR016","44.49077","-122.81381"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR019","Alsea River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/7/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""838.578"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for descri",17100205,NA,"",NA,"","44.372599999999998","-123.83628",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"041",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR019","44.3726","-123.83628"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR021","John Day River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""6th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""6/12/2009"";FW_ECO9=""XER"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""17246.046"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for des",17070204,NA,"",NA,"","45.170000000000002","-120.4825",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"021",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR021","45.17","-120.4825"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR022","North Fork Umpqua River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/1/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""3225.215"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 ",17100301,NA,"",NA,"","43.310789999999997","-123.21151",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR022","43.31079","-123.21151"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR023","Draw Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""2nd"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/28/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""16.563"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fi",17080001,NA,"",NA,"","45.21161","-121.84732",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR023","45.21161","-121.84732"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR025","Snake River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""8th+"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/14/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""165096.079"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for de",17060101,NA,"",NA,"","45.576000000000001","-116.48831",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"063",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR025","45.576","-116.48831"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR026","Crooked River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""6th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/14/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""7116.885"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for descr",17070305,NA,"",NA,"","44.247430000000001","-120.8596",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"013",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR026","44.24743","-120.8596"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR027","Willamette River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""Urban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""6th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/30/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""5193.011"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for descript",17090003,NA,"",NA,"","44.055819999999997","-123.0843",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR027","44.05582","-123.0843"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR028","Tualatin River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""Urban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/27/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""1225.364"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for descript",17090010,NA,"",NA,"","45.484720000000003","-122.95999999999999",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"067",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR028","45.48472","-122.96"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR030","Sprague River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""6th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/23/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""3297.654"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002",18010202,NA,"",NA,"","42.462119999999999","-121.46878",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"035",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR030","42.46212","-121.46878"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR033","Malheur River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""6th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""6/1/2009"";FW_ECO9=""XER"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""6317.186"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for descri",17050117,NA,"",NA,"","43.771160000000002","-118.04935",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"045",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR033","43.77116","-118.04935"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR035","Siletz River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/8/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""702.524"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for descri",17100204,NA,"",NA,"","44.806388900000002","-123.9727778",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"041",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR035","44.8063889","-123.9727778"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR037","John Day River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""6th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""6/15/2009"";FW_ECO9=""XER"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""18308.507"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for des",17070204,NA,"",NA,"","45.53248","-120.35825",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"055",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR037","45.53248","-120.35825"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR041","Imnaha River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/16/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""1912.328"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002",17060102,NA,"",NA,"","45.749459999999999","-116.75984",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"063",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR041","45.74946","-116.75984"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR043","Tributary to Sharps Creek","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""2nd"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/11/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""4.407"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002 for description of fie",17090002,NA,"",NA,"","43.615020000000001","-122.76859",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR043","43.61502","-122.76859"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR044","North Fork Santiam","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""5th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/13/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""1356.907"";RT_NRSA_CAT=""Intermediate Disturbance"" See NRSA publication EPA841-B-06-002",17090005,NA,"",NA,"","44.752850000000002","-122.51421999999999",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"047",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR044","44.75285","-122.51422"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR045","North Fork John Day","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""4th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""7/19/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""212.931"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for description of fields.",17070202,NA,"",NA,"","44.901479999999999","-118.47777000000001",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR045","44.90148","-118.47777"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR046","Sprague River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";INDEXVIS_FTIS=""YES"";STRAHLERORDER=""6th"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""9/22/2009"";FW_ECO9=""WMT"";EPA_REG=""10"";NHDWAT_AREA_SQKM=""3968.875"";RT_NRSA_CAT=""Most Disturbed"" See NRSA publication EPA841-B-06-002 for descr",18010202,NA,"",NA,"","42.599930000000001","-121.76076999999999",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"035",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR046","42.59993","-121.76077"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-FW08OR047","Tributary to North Fork Smith River","River/Stream","FW_ECO3=""WMTNS"";URBAN=""NonUrban"";STRAHLERORDER=""1st"";VISIT_NO=""1"";INDEX_VISIT=""YES"";DATE_COL=""8/21/2008"";FW_ECO9=""WMT"";EPA_REG=""10"";RT_NRSA_CAT=""Least Disturbed"" See NRSA publication EPA841-B-06-002 for description of fields.",18010101,NA,"",NA,"","42.072150000000001","-124.00887",NA,"","","GPS-Unspecified","WGS84",NA,"",NA,"","","","US",41,"015",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-FW08OR047","42.07215","-124.00887"
